2.7865434,-0.4825184,2.1912565,1.7309257,1.0
-0.22423454,-0.5556191,-0.8402428,0.54785895,0.0
-0.30115563,1.9876537,-0.35196415,-2.0051272,0.0
-0.48632452,-0.09213617,-0.5078108,0.097073,0.0
-0.101098776,-0.87358737,-0.12624535,1.3980724,0.0
-0.32876036,-1.2550958,-0.546875,-1.2722855,0.0
-0.44708854,-0.2774897,-1.0072821,-0.2099735,0.0
-0.2878185,1.1309282,1.1035042,-0.6528202,0.0
-0.5848021,0.987477,-0.88100106,1.1932839,0.0
2.600599,-1.2456412,2.257384,1.4785018,1.0
-0.37481996,-0.9764857,-0.32175654,0.3639643,0.0
-0.564021,-0.7281574,-0.21279645,-0.290692,0.0
-0.62341774,-0.39781258,-1.9850878,-0.4123988,0.0
-0.07039238,1.894594,0.78060037,-0.14316143,0.0
3.400206,-0.27949652,1.8527141,1.2110325,1.0
-0.49687013,0.2123329,-0.6111835,-1.3464078,0.0
0.16734958,0.7199969,0.6300023,-1.3660773,0.0
-0.44259116,1.2089969,-1.3715029,0.8189664,0.0
-0.49175242,-0.0827747,-0.39562306,1.3207029,0.0
-0.49888623,0.20929603,-1.5042272,-0.7625926,0.0
-0.11288507,-0.49839225,0.63501906,0.98803663,0.0
-0.4402649,-0.3413039,-0.3404446,-0.3097326,0.0
-0.43158028,-0.1304341,-0.8613144,-0.39393622,0.0
-0.3968417,1.8784833,-1.2579598,-0.773541,0.0
-0.48415333,-0.83818966,-0.30342513,1.2342552,0.0
-0.36644548,-1.7445078,0.18636927,-0.37197152,0.0
-0.4421259,1.2857491,-1.101079,-0.7605526,0.0
-0.38924265,0.06268819,0.041388314,-1.4154979,0.0
-0.31712914,0.084806755,-0.9678494,0.096001975,0.0
0.6197262,-0.21228106,0.7110671,1.8599256,0.0
-0.065119565,0.85812414,-0.25872007,0.36588535,0.0
-0.31371734,-0.4697466,-0.07148891,-1.4321754,0.0
-0.44817412,2.206869,0.8142139,-2.1537118,0.0
-0.25478587,-0.93497014,0.024031732,0.44818488,0.0
-0.43204552,-0.8958832,-1.3362309,0.72559947,0.0
-0.2563367,-1.0251127,0.5414956,-0.3356074,0.0
-0.15584302,-1.3519449,0.5569739,0.77629507,0.0
-0.35760576,-0.07785433,-0.16788332,-0.73064864,0.0
-0.48632452,-1.4020554,0.3688868,-0.30099434,0.0
3.2085235,-1.5223713,2.0442843,1.5924563,1.0
-0.30937502,1.0137732,0.0698543,0.19547206,0.0
-0.5514593,-0.27143136,0.11388177,-1.0395652,0.0
2.690392,-1.2306594,2.0608683,1.8641587,1.0
-0.492838,0.92935604,-1.3970622,0.052004613,0.0
0.06639067,1.3655107,0.64515364,0.2649872,0.0
0.28939977,0.2039076,0.89445245,-0.21192856,0.0
-0.6327227,-0.24696122,-1.0802213,-0.6218623,0.0
-0.16700898,0.3146805,0.67798257,-0.30748853,0.0
-0.4567037,-0.1101682,-0.48522344,0.4027255,0.0
-0.23291917,1.8057,1.0477906,-0.9885466,0.0
-0.5114479,0.19021013,0.04323691,-0.4167169,0.0
-0.3292256,-1.962981,-0.7296897,-0.5790889,0.0
-0.25152913,-0.64445496,0.65377843,-1.9102132,0.0
-0.53548574,0.8009715,-0.2446862,-0.57851094,0.0
0.86816883,-1.1531575,0.9717605,0.47623575,1.0
2.9800866,-0.78429747,1.5557026,1.0041021,1.0
-0.43933442,0.62010884,0.44718757,-2.384681,0.0
-0.49562946,0.63139445,-0.40285102,0.3579461,0.0
-0.38536558,0.5275004,-0.23554426,-0.95704466,0.0
-0.40862802,-0.38169277,1.1551102,-1.8811593,0.0
-0.38986298,0.90998214,-0.3041325,-1.288402,0.0
0.0029617941,-0.98167795,0.15408127,1.9569306,0.0
-0.3932748,-1.3692132,0.8341324,-0.10853136,0.0
-0.52943754,0.925519,-0.3948444,0.9114832,0.0
0.52171385,0.4494695,1.4794346,-0.92751473,0.0
0.17200206,-0.008737135,1.0334358,-0.08529164,0.0
-0.36024216,-1.96447,-0.36703822,1.1541997,0.0
-0.49764556,-0.6613582,-0.4129618,-0.5905643,0.0
1.7063915,-0.67550546,1.9538755,1.9620647,1.0
-0.20236786,-0.28697518,-0.7282037,1.871928,0.0
-0.67552555,-0.674357,-1.4922619,-0.051783603,0.0
-0.49655998,-1.9306426,-1.7604983,0.10715432,0.0
-0.5948825,0.26673102,-0.84533685,0.8769722,0.0
-0.37714618,-1.4668598,-0.7939804,-0.8650888,0.0
0.1707614,0.56236345,0.65404,-0.37180153,0.0
-0.38040295,0.0778228,0.46234486,-0.9210205,0.0
-0.35326344,0.6348083,0.20266782,-1.0160025,0.0
-0.3987027,0.86598676,-0.69294965,0.99245673,0.0
-0.38505542,-1.5965286,-0.37664378,-0.4252852,0.0
-0.48492876,2.8295956,0.44129702,-0.9603258,0.0
-0.42956418,-0.5368892,-1.0099154,0.6656556,0.0
-0.25850785,1.1042186,-0.53328097,-0.4577562,0.0
-0.44631314,0.37170136,-0.93527013,-1.1219327,0.0
-0.52990276,0.22789775,-0.8044538,-1.8962728,0.0
-0.55595666,0.82855564,-1.9957691,0.33120427,0.0
