1.7063915,  -0.67550546,  1.9538755,   1.9620647, 1
-0.20236786, -0.28697518, -0.7282037,   1.871928, 0
-0.67552555, -0.674357,   -1.4922619,  -0.0517836, 0
-0.49655998, -1.9306426,  -1.7604983,   0.10715432, 0
-0.5948825,   0.26673102, -0.84533685,  0.8769722, 0
-0.37714618, -1.4668598,  -0.7939804,  -0.8650888, 0
0.1707614,   0.56236345,  0.65404,    -0.37180153, 0
-0.38040295,  0.0778228,   0.46234486, -0.9210205, 0
-0.35326344,  0.6348083,   0.20266782, -1.0160025, 0
-0.3987027,   0.86598676, -0.69294965,  0.99245673, 0
-0.38505542, -1.5965286, -0.37664378, -0.4252852, 0
-0.48492876,  2.8295956,   0.44129702, -0.9603258, 0
-0.42956418, -0.5368892,  -1.0099154,   0.6656556, 0
-0.25850785,  1.1042186,  -0.53328097, -0.4577562, 0
-0.44631314,  0.37170136, -0.93527013, -1.1219327, 0
-0.52990276,  0.22789775, -0.8044538,  -1.8962728, 0
-0.55595666,  0.82855564, -1.9957691,   0.33120427, 0
-3.2922560e-01, -1.9629810e+00, -7.2968972e-01, -5.7908893e-01, 0 
-2.5152913e-01, -6.4445496e-01,  6.5377843e-01, -1.9102132e+00, 0
-5.3548574e-01,  8.0097151e-01, -2.4468620e-01, -5.7851094e-01, 0
8.6816883e-01, -1.1531575e+00,  9.7176051e-01,  4.7623575e-01, 1 
 2.9800866e+00, -7.8429747e-01,  1.5557026e+00,  1.0041021e+00, 1
-4.3933442e-01,  6.2010884e-01,  4.4718757e-01, -2.3846810e+00, 0
-4.9562946e-01,  6.3139445e-01, -4.0285102e-01,  3.5794610e-01, 0
-3.8536558e-01,  5.2750039e-01, -2.3554426e-01, -9.5704466e-01, 0
-4.0862802e-01, -3.8169277e-01,  1.1551102e+00, -1.8811593e+00, 0
-3.8986298e-01,  9.0998214e-01, -3.0413249e-01, -1.2884020e+00, 0
 2.9617941e-03, -9.8167795e-01,  1.5408127e-01,  1.9569306e+00, 0
-3.9327481e-01, -1.3692132e+00,  8.3413237e-01, -1.0853136e-01, 0
-5.2943754e-01,  9.2551899e-01, -3.9484441e-01,  9.1148323e-01, 0
 5.2171385e-01,  4.4946951e-01,  1.4794346e+00, -9.2751473e-01, 0
 1.7200206e-01, -8.7371347e-03,  1.0334358e+00, -8.5291639e-02, 0
-3.6024216e-01, -1.9644700e+00, -3.6703822e-01,  1.1541997e+00, 0
-4.9764556e-01, -6.6135818e-01, -4.1296181e-01, -5.9056431e-01, 0
