Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310706,4403.74770044042,-11
1310591,4575.32532411972,-17
1310276,4805.0714567389,-31
1309758,5187.08558152358,-58
1308845,5849.14401795051,-86
1307747,6397.67493489969,-85
1306433,7075.08612037968,-127
1304945,7864.87463635678,-160
1303238,8686.58819931047,-176
1301409,9593.28544181738,-207
1299410,10514.9447176749,-233
1297295,11415.8025021841,-236
1295115,12311.060443094,-262
1292892,13272.173424991,-278
1290660,14162.4889391244,-299
1288405,15025.2106561615,-286
1286221,15675.481348457,-274
1284231,16308.591685896,-261
1282303,16821.6844007173,-262
1280513,17309.969696881,-244
1278814,17734.8649746838,-221
1277122,18097.9506070548,-224
1275554,18443.3994606942,-212
1273970,18718.7082633928,-215
1272447,19049.7667923316,-228
1271023,19266.256440948,-218
1269682,19571.0224630752,-236
1268489,19781.4358442173,-250
1267326,20078.1804351237,-252
1266217,20317.4235105154,-254
1265168,20543.0289628043,-246
1264161,20730.4656510555,-234
1263191,20932.6833797096,-239
1262183,21205.2317288547,-257
1261243,21439.611313962,-273
1260305,21705.1141995998,-292
1259362,21929.7042159291,-289
1258429,22162.7825107519,-297
1257480,22422.1764323497,-305
1256581,22639.4514791295,-307
1255643,22858.5668282784,-305
1254766,23076.8178427716,-303
1253881,23274.4021189376,-323
1253074,23480.9905657182,-319
1252283,23687.2536899276,-339
1251495,23921.8633128311,-358
1250697,24171.1423430798,-352
1249933,24399.9288562683,-372
1249148,24695.1584673769,-390
1248345,24936.0118073414,-397
1247457,25239.2301531051,-438
1246570,25520.6315715608,-455
1245610,25924.6137249573,-478
1244701,26219.3669121908,-496
1243732,26554.2081023232,-492
1242713,26935.0162215983,-490
1241643,27228.8819542129,-501
1240651,27549.6186739698,-515
1239666,27825.6734065857,-525
1238650,28088.9548507544,-522
1237635,28422.320529335,-534
1236693,28756.0278787695,-539
1235764,29031.9709783276,-536
1234857,29312.1269230276,-553
1233950,29592.5687220528,-559
1233078,29812.3183680611,-547
1232236,30030.5299143082,-547
1231404,30290.0354689639,-551
1230597,30488.6909976183,-560
1229808,30756.9706850924,-577
1229080,30953.4115439582,-582
1228313,31215.7170204134,-594
1227526,31501.8471761323,-609
1226796,31732.513459936,-608
1226044,31986.2353731228,-623
1225268,32270.5088781899,-630
1224487,32495.8842926826,-635
1223756,32738.4268337123,-644
1223065,33012.030087063,-645
1222355,33249.6465495989,-660
1221626,33557.9747717258,-674
1220916,33889.2537618585,-698
1220176,34204.4436496231,-716
1219453,34507.6619953867,-735
1218661,34848.8585356381,-754
1217885,35136.2736333587,-771
1217056,35475.9783137754,-768
1216186,35906.3944986853,-774
1215310,36224.7586756691,-786
1214407,36589.6682621263,-819
1213468,37003.9327564587,-821
1212552,37378.4971586727,-847
1211664,37706.4372149213,-859
1210762,38080.0978142337,-855
1209898,38421.3338227311,-873
1209023,38750.2566183735,-885
1208157,39059.4260551927,-879
1207321,39334.0447445029,-905
1206405,39709.1645070842,-918
1205513,40066.7196557458,-929
1204722,40367.8281930982,-926
1203946,40646.8734170637,-935
1203167,40915.0183515167,-942
1202348,41277.6275600126,-952
1201557,41676.1513945114,-965
1200774,41987.374823213,-950
1199941,42325.7782133451,-957
1199143,42597.56428429,-951
1198390,42922.2511148272,-965
1197520,43300.0687427526,-953
1196703,43668.5241809267,-964
1195927,43940.8424922756,-976
1195185,44255.5491844847,-983
1194410,44618.5626520439,-994
1193635,44965.789219843,-996
1192852,45312.7135850342,-1001
1192034,45628.0151058567,-997
1191289,45935.8110875796,-983
1190553,46221.9412432985,-978
1189777,46506.0010588523,-976
1188978,46804.6975851856,-951
1188163,47111.6850487818,-965
1187370,47444.0516396857,-958
1186499,47815.109658429,-972
1185590,48165.921546191,-978
1184674,48591.6022221572,-1000
1183737,49008.1902144142,-1004
1182725,49465.6121394874,-1009
1181690,49924.0263805568,-1041
1180600,50376.1805562824,-1057
1179475,50811.0954406593,-1072
1178288,51347.6452390051,-1068
1177134,51804.607088486,-1053
1175845,52317.3581324534,-1048
1174541,52775.7165569939,-1007
1173219,53275.5200912468,-993
1171900,53630.9654314971,-992
1170502,54095.6465095909,-992
1169234,54523.50915878,-983
1167965,54907.0546116454,-948
1166670,55322.1834406334,-918
1165433,55750.1644945608,-901
1164139,56113.5985694662,-894
1162903,56517.2717485744,-867
1161618,56929.9817948629,-829
1160377,57286.8631784189,-810
1159046,57721.7780627957,-808
1157817,58076.3427201076,-789
1156540,58457.0324346445,-766
1155240,58845.8061686114,-725
1153942,59249.8441385368,-716
1152675,59655.4923730352,-695
1151384,60047.867775248,-658
1150050,60382.741661946,-632
1148763,60693.9025024382,-623
1147429,61027.6656684016,-605
1146090,61407.8000225712,-591
1144689,61801.4372468225,-563
1143266,62192.4555422218,-548
1141872,62593.128653378,-531
1140387,62892.1668505652,-519
1138922,63275.7681199595,-483
1137472,63674.0619166622,-459
1135958,64061.1695695273,-406
1134387,64388.9027079431,-360
1132789,64775.2875508542,-325
1131167,65146.4966709013,-317
1129470,65474.476195396,-286
1127804,65837.8544537724,-246
1126061,66090.4002530934,-192
1124299,66356.4584990984,-102
1122603,66632.9569590237,-40
1120813,66938.5151509948,34
1119067,67232.6802812953,115
1117332,67448.4538916382,195
1115415,67494.5392255193,293
1113599,67707.5292623453,371
1111674,67748.1331573654,449
1109837,67756.5261510838,479
1107987,67806.1015201529,521
1106140,67748.2583337842,580
1104274,67678.2693841472,623
1102541,67602.053065732,637
1100695,67405.7931998139,690
1098882,67383.007076473,759
1097045,67118.6476081355,775
1095208,66973.2970981366,824
1093372,66813.6188516465,863
1091621,66727.6265078143,923
1089882,66531.0576676078,988
1088023,66369.562238712,1092
1086120,66161.9583559719,1118
1084266,65942.4782160059,1167
1082480,65649.7790206547,1169
1080671,65321.7831478772,1206
1078910,65049.2049070884,1184
1077094,64758.5134636931,1171
1075374,64532.7732583831,1198
1073616,64220.3832924181,1205
1071947,63933.8257576725,1194
1070211,63662.3418893354,1197
1068585,63454.4685005531,1231
1066920,63286.4925451196,1252
1065268,63007.8380368565,1230
1063666,62777.8618664412,1255
1062064,62541.3955928859,1263
1060443,62224.5396240195,1287
1058852,61956.8874617243,1283
1057283,61747.1247257245,1303
1055780,61527.0007122966,1318
1054317,61270.0582699641,1322
1052868,61028.5542848572,1350
1051457,60789.5181272984,1353
1050093,60602.0419708011,1363
1048748,60379.0227507985,1348
1047339,60213.4819263475,1359
1046034,59986.7589816436,1353
1044727,59770.3251495561,1365
1043432,59565.0611130233,1360
1042169,59399.4413520801,1365
1040946,59294.8227184419,1355
1039737,59142.3641567264,1369
1038556,58996.2677168102,1382
1037420,58908.2935459073,1386
1036208,58711.4551996587,1389
1035064,58561.5039337373,1371
1033917,58490.0789407946,1381
1032801,58458.2491785931,1406
1031666,58382.1743848795,1435
1030593,58353.7951896198,1419
1029496,58303.3853775389,1421
1028372,58264.5986649245,1412
1027276,58261.020116642,1405
1026147,58299.8857657485,1418
1024983,58283.4549925265,1433
1023858,58357.3709329804,1428
1022597,58372.6515172218,1404
1021386,58577.9617936811,1389
1020160,58628.8548013175,1368
1018898,58766.4370378551,1336
1017595,58981.9411421557,1336
1016265,59235.2655679596,1246
1014869,59724.468210386,1131
1013314,60394.4268683734,959
1011696,61349.4280813086,714
1010023,62379.3443223743,417
1007978,64116.927909873,-106
1005717,66355.2256062067,-731
1003102,69429.4597406079,-1582
999912,73860.669489385,-2693
996107,79434.8031398259,-4100
991420,86762.4420305467,-5735
985733,96222.0313146519,-7723
0,0,0
