Area,Perimeter,Euler
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310709,4394.36239072574,-6
1310544,4691.05116510326,-57
1309702,5747.10203999633,-147
1307184,8002.7371173756,-169
1302801,10185.1886408573,-156
1297237,12196.5062679692,-68
1291586,13181.9530495706,-42
1286729,13708.3377498821,-65
1282487,14264.3674342504,-65
1278976,14655.8159135982,-57
1276033,14892.0617259597,-85
1273643,15216.8274929891,-84
1271561,15609.6629707941,-101
1269591,15938.3094887139,-68
1267837,16294.3101893314,-100
1266174,16630.0878789311,-102
1264659,16896.257757994,-130
1263319,17218.5094575487,-169
1262064,17500.1967303295,-185
1260885,17819.901665844,-212
1259793,18109.8471793221,-200
1258731,18380.0624539403,-208
1257680,18643.6528723972,-214
1256628,18918.4457829746,-225
1255638,19105.7245982414,-251
1254668,19378.7397946592,-257
1253773,19613.6910884167,-277
1252971,19820.6279777317,-264
1252222,20067.074389615,-270
1251492,20249.0459872881,-278
1250810,20447.0739907635,-277
1250145,20662.3971021165,-282
1249485,20858.0457911384,-284
1248871,21020.2775733491,-287
1248207,21230.5629731506,-290
1247610,21458.8730624641,-288
1246974,21654.2753654071,-297
1246386,21820.2762654504,-298
1245784,22048.4910699889,-301
1245180,22214.5709065244,-299
1244575,22397.9853191836,-292
1244012,22579.9800368199,-284
1243424,22749.4873203341,-283
1242899,22899.1922001765,-272
1242403,23049.7382947113,-270
1241902,23208.1547191629,-280
1241398,23401.0102580657,-274
1240925,23591.7791085205,-272
1240364,23781.1282639524,-265
1239823,23962.9882285676,-242
1239285,24143.3168651021,-225
1238742,24288.7694315565,-196
1238126,24450.2321638866,-197
1237570,24565.2447715185,-186
1237025,24690.7534095996,-176
1236451,24795.2536384995,-162
1235873,24892.8758534788,-152
1235317,25002.279040909,-137
1234763,25129.8416708724,-126
1234252,25215.9360711602,-108
1233706,25277.8573496498,-107
1233187,25323.0157606659,-98
1232684,25415.3144097686,-92
1232185,25468.5963084609,-79
1231776,25504.1066754005,-79
1231333,25605.448963364,-63
1230907,25699.7621361029,-45
1230527,25793.4410119824,-21
1230103,25864.3269928406,-23
1229704,25929.1992944338,-22
1229331,25982.7901674144,-18
1228923,26065.1712663984,-10
1228526,26126.4024314997,-3
1228130,26188.2284252143,10
1227763,26227.800535992,23
1227431,26325.5411557096,20
1227081,26391.8889688546,33
1226732,26463.9251386934,39
1226381,26537.3020670629,40
1226022,26592.2731668202,49
1225698,26676.9873403312,54
1225338,26741.9385784166,54
1224949,26806.985101277,61
1224604,26888.0812582593,61
1224219,26960.1174280981,67
1223875,27039.1268966325,75
1223508,27077.2234958584,95
1223139,27115.8754554516,115
1222771,27217.273559944,115
1222395,27313.5944846387,113
1222026,27383.1397069662,124
1221649,27433.7237403143,139
1221289,27456.8024896607,154
1220955,27504.070709088,165
1220611,27506.7127579033,169
1220250,27547.3003046405,196
1219952,27561.6443894145,214
1219662,27559.0023405993,211
1219337,27556.0907857418,228
1218986,27559.3045432071,231
1218652,27523.8336445136,248
1218349,27546.626539535,263
1218052,27577.3850492481,266
1217747,27609.6585387591,280
1217488,27639.0204734127,284
1217190,27639.9800928433,295
1216916,27665.0502458626,303
1216644,27689.6045067608,316
1216379,27680.4097665962,314
