Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310707,4401.62154374635,-11
1310476,4854.62370584467,-82
1309315,6019.65716082184,-101
1306890,7164.51664962963,-112
1303375,8960.42265229396,-70
1299149,9864.89168165132,5
1294942,10591.2602876237,-11
1291158,10914.4975314942,-13
1288037,11107.4184635283,-31
1285360,11348.9878417664,-34
1283137,11582.1709979666,-46
1281267,11821.48623817,-60
1279539,12094.1693403361,-57
1277994,12398.5542233632,-74
1276502,12713.4909533684,-92
1275136,12997.8760914934,-76
1273882,13177.5309629223,-76
1272713,13440.3523314987,-102
1271637,13704.5144586058,-100
1270601,13968.5418326918,-99
1269610,14170.4015422092,-105
1268711,14362.0116073563,-96
1267775,14565.5373979755,-91
1266839,14714.4895762202,-76
1265937,14818.9503368739,-78
1265135,14847.2505956414,-96
1264425,14983.087814585,-103
1263768,15084.6764886273,-99
1263117,15177.4910298512,-99
1262510,15321.4122682249,-98
1261904,15428.022305536,-100
1261310,15526.4299186787,-95
1260771,15640.4107420682,-95
1260174,15768.6240171739,-111
1259648,15893.600414851,-111
1259121,16006.0104419138,-116
1258591,16111.1844359192,-122
1258053,16247.2516926589,-127
1257545,16317.2569905786,-115
1257055,16425.7236785415,-110
1256535,16532.5801019316,-116
1256063,16638.6511271582,-124
1255618,16733.2106859761,-122
1255160,16838.7426991183,-114
1254713,16900.7429141001,-103
1254282,16993.8664296124,-103
1253833,17080.2466842252,-122
1253444,17210.5861160249,-123
1252996,17309.4769247232,-118
1252518,17447.8609077069,-108
1252068,17587.4903644463,-102
1251611,17704.7475335106,-104
1251100,17828.8037800032,-104
1250616,17926.3307102075,-93
1250149,18001.0089288615,-88
1249667,18068.6185640449,-79
1249194,18177.0852520079,-71
1248666,18265.7264163358,-59
1248183,18340.7857740899,-59
1247721,18392.8058507437,-52
1247224,18443.619921888,-47
1246791,18470.2608712341,-21
1246338,18485.2787211136,-5
1245919,18530.460252093,-2
1245501,18569.7628568285,1
1245123,18632.6437547488,-1
1244758,18688.8208600157,2
1244408,18719.848875771,15
1244048,18766.3548169982,16
1243708,18831.8219472048,20
1243368,18879.3991409204,28
1243028,18900.7559926361,35
1242694,18931.4192175742,36
1242343,18995.3550197001,42
1241994,19000.1626934555,55
1241681,19053.7535664361,52
1241378,19117.8010016198,50
1241059,19132.0103333727,48
1240736,19175.8347575386,54
1240421,19222.2059457446,63
1240121,19254.9395108479,75
1239812,19317.113947097,77
1239492,19381.8909639151,78
1239189,19437.3943040765,72
1238837,19527.2645938773,72
1238520,19587.6150760401,78
1238201,19664.4031031054,79
1237840,19756.5506509042,84
1237488,19820.6770225801,108
1237132,19916.9421307459,121
1236783,19935.8080349503,128
1236426,19969.2480617248,128
1236112,20016.3488315653,144
1235797,20041.7837754019,140
1235452,20122.1340024669,149
1235148,20160.9207150813,161
1234837,20191.5675917366,157
1234503,20222.7303605131,170
1234201,20246.824545819,171
1233924,20274.9015384708,179
1233648,20322.5740169615,191
1233361,20373.5623093729,187
1233088,20398.8066836595,206
1232788,20432.1350773761,210
1232495,20421.6553952097,218
1232221,20493.9216028446,209
1231939,20518.4758637428,228
1231670,20509.4158765993,240
1231393,20537.5323374972,250
1231114,20582.4674823976,250
1230822,20604.8003018267,251
1230529,20614.1461432952,251
1230257,20622.8808078676,255
1230006,20660.4615149724,269
1229747,20718.3999861162,267
1229485,20723.3587611755,279
1229229,20740.3121981991,287
1228970,20768.238089547,299
1228712,20828.6280399559,307
1228440,20834.1258270997,325
1228212,20865.3444124051,327
1227941,20875.1108612198,320
1227649,20888.0583709342,341
1227361,20947.7023914259,346
1227075,20960.5151481192,362
1226781,21001.9044413027,386
1226478,21046.2052893436,405
1226160,21091.1009659979,417
1225837,21108.4913586505,428
1225497,21128.3168822854,442
1225127,21100.8674148126,444
1224772,21156.3938749373,459
1224412,21144.5339659941,459
1224026,21167.4221457905,462
1223643,21181.8288187738,470
1223231,21211.1744051446,498
1222841,21188.1514723271,505
1222473,21141.684999346,516
1222098,21068.5381087727,514
1221738,21004.7370596679,530
1221343,20924.9421929702,535
1220959,20863.2114840306,546
1220602,20803.9880708851,570
1220263,20726.3982973736,592
1219900,20635.1314325132,600
1219589,20581.3894582287,614
1219213,20501.8246293271,607
1218888,20461.4902403492,625
1218581,20390.9295820622,625
1218271,20314.085738468,625
1217964,20242.1448534042,622
1217700,20173.3455609941,618
1217425,20063.0222223793,612
1217154,19993.1516774807,613
1216901,19926.7875160529,626
1216631,19861.4946071135,632
1216357,19793.4807128667,632
1216080,19722.0393716413,627
1215822,19672.9866663739,629
1215543,19573.9611046545,622
1215272,19516.7127468992,618
1215014,19462.8523678764,624
1214739,19404.8186119576,626
1214512,19376.7579675886,618
1214230,19315.0830751779,614
1213994,19266.2998759527,613
1213715,19197.6911530926,612
1213442,19149.9397381097,608
1213201,19108.090369334,611
1212938,19041.1871958217,610
1212681,19023.7015183941,600
1212442,18984.1688758625,596
1212201,18954.0610112916,592
1211987,18957.3373569664,593
1211765,18909.6648784757,600
1211504,18876.8360285974,600
1211255,18829.623625699,601
1211000,18793.6368348843,599
1210769,18765.9409813325,586
1210498,18755.0243435372,595
1210259,18732.9215619042,594
1209989,18699.7837377376,581
1209749,18708.8437248811,572
1209497,18687.7005626788,575
1209231,18642.2495256572,581
1208951,18606.1837983503,587
1208680,18587.0320398209,587
1208439,18555.8692710444,592
1208172,18497.0501169623,597
1207907,18452.8445536963,603
1207619,18398.6983203485,612
1207326,18320.7437560197,605
1207034,18271.0240573272,617
1206769,18237.5445623066,617
1206475,18187.5158893258,605
1206184,18141.358390633,612
1205868,18089.4961869636,615
1205540,18081.1263132085,612
1205184,18065.9968302711,616
1204848,18043.8940486381,620
1204481,18012.8102163538,620
1204146,17934.8556520251,632
1203796,17857.6864858598,633
1203465,17769.0058532857,614
1203138,17671.7647774065,609
1202804,17631.7162427537,613
1202484,17591.0170629586,615
1202152,17531.6983650381,605
1201811,17456.9806781379,614
1201496,17380.6132584188,595
1201158,17318.8267329503,611
1200850,17247.6317778038,607
1200523,17168.3364549444,609
1200189,17152.7468964148,597
1199894,17041.6776278827,595
1199616,16965.0243538385,588
1199331,16937.216867229,585
1199026,16876.0020504105,576
1198759,16827.2583194314,566
1198483,16766.9241855514,563
1198234,16717.2766516706,561
1197975,16686.169699423,560
1197716,16626.2792928525,558
1197456,16581.9947930943,538
1197216,16542.922226155,520
1196963,16487.8000250937,508
1196714,16472.0757135429,496
1196468,16462.9599098705,493
1196234,16472.8052951774,485
1196026,16472.8052951774,467
1195788,16443.768683095,456
1195561,16469.7031707699,436
1195322,16458.3264573823,422
1195102,16463.9195293011,398
1194880,16487.3072529358,393
1194637,16498.4144602812,363
1194393,16548.9821453465,338
1194096,16617.7256212277,304
1193843,16716.6722464549,272
1193580,16782.8294900498,238
1193272,16940.4836363013,178
1192930,17244.9705757839,74
1192548,17644.7235357556,-57
1192100,18215.3476577354,-230
1191557,18991.8537648245,-479
1190899,20048.8479108654,-791
1189985,21755.127204886,-1315
1188871,23921.2703266426,-1916
1187431,26836.6606575656,-2722
1185408,31019.2093246708,-3808
1182845,36414.7266596055,-5171
1179450,43592.0494935877,-6875
1175092,52547.6646714659,-8891
1169351,64141.4883786339,-11259
0,0,0
