Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310712,4388.21395843968,-6
1310536,4772.05203731057,-92
1309351,6263.63574515718,-168
1306162,8331.48569175083,-130
1301601,10066.242270728,-122
1296372,11400.5952445912,-34
1291562,11750.36180475,10
1287580,11959.4603522466,-1
1284295,12170.7871128928,-39
1281588,12456.5130095483,-47
1279309,12704.9671733875,-42
1277393,13004.3865096748,-38
1275647,13248.1119362507,-48
1274067,13612.8309531578,-66
1272565,13816.2152190755,-48
1271141,14135.292629411,-58
1269833,14364.3255286785,-42
1268518,14502.591106924,-43
1267431,14653.7089101088,-57
1266379,14825.0728442748,-56
1265388,15000.5148705617,-75
1264435,15223.1366031814,-91
1263528,15416.4522176765,-100
1262626,15521.7541930225,-112
1261682,15577.0669636338,-110
1260835,15684.9946395123,-108
1260073,15796.2544775944,-114
1259367,15941.3980697604,-120
1258721,16089.11154593,-127
1258095,16208.225365646,-135
1257503,16352.7577809159,-134
1256885,16518.5286431631,-133
1256282,16601.3698177394,-134
1255704,16697.3096033341,-127
1255162,16808.33940362,-140
1254621,16934.9424141529,-140
1254063,17042.9884947696,-141
1253546,17171.6223772215,-147
1253027,17311.918827386,-165
1252522,17419.7906867356,-169
1252034,17491.9779578783,-167
1251547,17619.5569361245,-188
1251083,17736.3934978426,-181
1250641,17844.1142558882,-178
1250214,17946.9484036863,-179
1249794,18054.2649026686,-181
1249339,18176.3855620171,-183
1248942,18323.5994943483,-204
1248513,18514.2172434992,-204
1248075,18678.4173094196,-214
1247605,18882.3242391388,-227
1247146,19007.1264155487,-231
1246676,19189.9854678406,-232
1246152,19355.549412255,-235
1245679,19480.1052025859,-232
1245154,19632.0084039342,-232
1244632,19785.6566228765,-233
1244116,19940.4550307994,-234
1243632,20087.0741345172,-233
1243108,20189.3923901941,-235
1242654,20321.802162159,-220
1242169,20395.1559705652,-211
1241708,20473.3174527267,-226
1241237,20539.8558354217,-225
1240811,20605.109276115,-231
1240386,20697.9074690561,-232
1239974,20752.4743097501,-223
1239598,20832.5155625268,-236
1239205,20906.4641995463,-235
1238864,20990.43244314,-247
1238466,21103.111976245,-243
1238129,21221.939941636,-253
1237775,21297.8636340457,-245
1237412,21374.0173642515,-236
1237071,21453.0826493148,-217
1236756,21545.7855574808,-213
1236411,21622.6130527922,-214
1236067,21685.3591976913,-206
1235754,21749.9225249962,-200
1235424,21855.2476203056,-189
1235105,21962.984726634,-188
1234761,22051.9906817792,-184
1234441,22139.3863723515,-183
1234074,22225.9803164776,-184
1233730,22310.5039204386,-179
1233364,22435.8056406868,-173
1233032,22524.0656659147,-174
1232684,22627.5504588551,-174
1232332,22724.9821042843,-171
1232009,22777.4622565304,-171
1231640,22888.1898542085,-171
1231272,22981.3528379668,-158
1230909,23037.1651524165,-163
1230535,23112.66823748,-166
1230194,23192.2494146645,-162
1229846,23267.7919679741,-158
1229535,23307.5151800557,-160
1229230,23350.3963330738,-165
1228909,23406.6687231157,-148
1228604,23445.1464614418,-150
1228302,23487.4164375636,-141
1227988,23575.2163871993,-134
1227676,23630.2827717317,-122
1227367,23733.9812541853,-113
1227091,23787.9369179831,-96
1226799,23801.4792563109,-93
1226514,23846.7955403114,-88
1226249,23928.9071332532,-86
1225979,23968.2097379887,-73
1225685,24045.5694737041,-69
1225425,24078.9142157036,-58
1225158,24124.135214929,-42
1224900,24149.7049117867,-37
1224650,24164.3185026029,-37
1224418,24188.5474409299,-33
1224190,24219.4801719103,-27
1223937,24237.005317584,-18
1223657,24315.3804892589,-2
1223392,24356.8092506884,-3
1223116,24424.8231449352,-9
1222818,24512.5441580787,-4
1222577,24565.3332846131,17
1222299,24639.439794617,16
1222025,24735.783839275,16
1221716,24813.3177962576,18
1221384,24978.9606771642,25
1221065,25061.4928774522,29
1220753,25201.1618024377,28
1220389,25284.2098948468,35
1220000,25393.5967339943,58
1219626,25526.7919041226,74
1219182,25678.5440041669,86
1218727,25840.6968498855,85
1218305,25975.5581011156,101
1217874,26123.2715772851,118
1217425,26258.3792145942,123
1216974,26318.8481014953,155
1216582,26410.5913902308,171
1216129,26498.8514154587,183
1215677,26558.2653981542,217
1215254,26589.9045908058,224
1214822,26651.5958314993,246
1214430,26710.4544538275,251
1214038,26744.6240622365,268
1213659,26744.4893092154,298
1213260,26759.0076152566,301
1212902,26738.8567690505,322
1212548,26725.5839367649,343
1212173,26699.307778236,360
1211829,26733.7632409701,366
1211460,26729.6225606398,373
1211120,26743.4507532926,386
1210820,26736.8980619432,406
1210505,26784.2057496166,412
1210176,26830.7511590899,434
1209846,26803.8012354554,433
1209533,26880.4708577824,449
1209226,26893.838974843,449
1208880,26915.7675352087,471
1208589,26920.4799241891,486
1208243,26961.2185722303,494
1207909,26989.1049953321,494
1207610,27007.1460331269,501
1207255,27024.5364257795,504
1206928,27042.0221032071,501
1206623,27060.1420774942,508
1206312,27073.9144536181,529
1205980,27124.5937717412,539
1205656,27163.1504465594,544
1205363,27178.263581214,556
1205019,27197.6059092934,562
1204708,27223.0013848839,571
1204379,27247.1350384359,583
1204048,27269.7931804362,602
1203710,27285.8428145581,611
1203416,27274.0618421071,607
1203095,27294.4985426382,616
1202784,27311.8494670447,624
1202491,27338.3951316158,636
1202193,27349.0259150862,664
1201896,27356.6893271701,696
1201584,27326.7720321493,709
1201257,27329.7230552528,728
1200950,27311.3730431696,740
1200635,27310.4923602312,751
1200304,27263.6216281868,754
1200012,27230.1421331662,774
1199708,27217.7894520652,792
1199400,27197.543321084,805
1199062,27150.4262029607,813
1198744,27131.1955079391,807
1198416,27111.7742433674,814
1198070,27120.6994774899,826
1197766,27140.5250011248,842
1197428,27148.0931284338,846
1197068,27115.6454176555,846
1196695,27089.9804360228,863
1196316,27079.1032664735,869
1195902,27048.9954019027,888
1195484,27005.0198764329,909
1195061,26912.1427469996,911
1194655,26881.9954141826,912
1194259,26821.9702545909,933
1193847,26822.6603679793,957
1193393,26792.4177503873,971
1192946,26718.1996073256,996
1192493,26633.2880925841,988
1192037,26587.2422269492,1001
1191554,26539.1654893952,998
1191086,26472.7618597213,1019
1190642,26377.2426814727,1023
1190173,26298.1215798806,1013
1189738,26199.1027898417,1031
1189305,26072.4997793089,1027
1188840,25997.5125863665,1015
1188387,25886.9033934267,1014
1187915,25811.4234283265,1023
1187458,25725.2337432637,1029
1187007,25637.8775209375,1031
1186560,25536.2099104029,1018
1186112,25472.3530447692,1018
1185649,25390.5273061524,1010
1185194,25328.1064838244,995
1184741,25249.5176226362,966
1184341,25154.0379126338,957
1183942,25126.1120212859,939
1183501,25099.8753310031,949
1183016,25045.9427871686,944
1182568,25053.7573005565,925
1182146,25031.3686645985,937
1181687,24953.3977519869,919
1181260,24955.0080165598,910
1180820,24911.278877169,900
1180310,24885.4233259862,893
1179837,24878.4731472539,892
1179399,24896.878975866,878
1178878,24933.5790000324,865
1178388,24975.2772675042,829
1177858,25074.2238927314,794
1177356,25250.0932980449,748
1176783,25406.7483566197,656
1176138,25769.7685958593,565
1175484,26361.1778609047,379
1174638,27090.0114895032,132
1173681,28330.0389091032,-280
1172409,30030.1765425182,-807
1170964,32203.5624690126,-1420
1169073,35535.6428486481,-2374
1166707,39864.0810378366,-3472
1163506,45933.9508688485,-4935
1159224,54208.306806922,-6786
1153956,64399.2370154198,-8987
1147025,77624.1594491941,-11509
1138486,93631.6187146171,-14379
0,0,0
