Area,Perimeter,Euler
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310704,4409.11073456308,-13
1310505,4818.42322551665,-97
1309233,6458.46633945009,-167
1306021,8166.08919692323,-54
1302145,9099.39469221063,13
1298352,9787.83414854382,-25
1294869,10343.8706045926,-50
1291660,11005.2321559506,-62
1288446,11881.4962113155,-98
1285320,12729.065325452,-105
1282253,13218.681803544,-94
1279617,13585.2112311764,-112
1277381,14287.27873401,-174
1275291,14985.4981825189,-189
1273274,15637.1817981568,-212
1271435,16251.3377182969,-200
1269687,16721.1450210368,-180
1268128,17162.3199707576,-206
1266709,17522.7472060305,-201
1265392,17932.8777917131,-206
1264172,18168.6703001628,-201
1262997,18466.3840871022,-220
1261892,18720.1685884984,-215
1260842,19013.216226384,-226
1259795,19284.7491395695,-231
1258833,19544.5473202306,-240
1257920,19832.2319239935,-255
1257079,20105.7630125325,-268
1256234,20350.5202233507,-261
1255438,20586.7401108271,-269
1254658,20813.8210746678,-274
1253931,21032.6111012455,-272
1253184,21210.2976889648,-277
1252514,21431.3649735405,-281
1251825,21616.5965686054,-285
1251168,21789.7055203654,-278
1250531,21965.3612361656,-283
1249872,22167.1420091908,-282
1249191,22411.1369418089,-273
1248603,22589.1488520994,-260
1247999,22780.9494867965,-265
1247449,22984.0546700696,-275
1246882,23145.0573268075,-275
1246347,23343.5290575923,-273
1245791,23542.112421435,-264
1245220,23739.8151023393,-259
1244725,23915.2013120973,-265
1244188,24138.7990124304,-252
1243597,24353.5667634161,-252
1243042,24535.4661962774,-243
1242478,24734.5654522412,-214
1241845,24948.7220263307,-207
1241232,25142.497716418,-202
1240672,25195.7237985814,-188
1240101,25352.4741419312,-166
1239538,25449.4851800143,-160
1238982,25563.1012125866,-144
1238423,25660.1517189158,-124
1237831,25778.0037165934,-107
1237310,25837.7035536139,-89
1236759,25876.657715815,-97
1236231,25909.0264901011,-70
1235752,26010.2734932895,-53
1235265,26069.4737864717,-43
1234801,26170.4512836179,-41
1234374,26205.5573914942,-35
1233935,26231.4292909597,-33
1233535,26264.1465077802,-16
1233137,26305.7100222309,-15
1232721,26339.0942324765,-10
1232328,26360.8716915383,-13
1231914,26418.2942705608,-12
1231504,26447.3703508894,1
1231144,26476.3511464429,10
1230771,26533.2741816271,15
1230398,26581.0814131388,23
1230051,26616.6312483246,32
1229699,26622.0895672223,39
1229342,26699.4887711837,41
1228982,26741.7192790595,48
1228625,26799.4671806532,75
1228298,26856.3902158374,74
1227973,26910.3458796353,79
1227621,26998.9706956804,104
1227257,27033.6956644566,115
1226914,27072.4429088249,119
1226546,27159.4411120143,151
1226205,27203.6466752802,169
1225853,27235.4206209529,177
1225535,27239.6334660949,176
1225162,27295.1041096907,183
1224828,27301.0619724267,199
1224497,27362.4115422662,218
1224168,27422.476170104,228
1223838,27421.2701645945,238
1223518,27404.3003792881,243
1223206,27414.336334145,253
1222939,27398.5330861021,260
1222645,27403.2454750824,281
1222355,27385.6808611627,296
1222072,27391.7340086737,305
1221792,27410.0050842647,318
1221517,27420.0410391217,329
1221236,27420.826437285,339
1220956,27441.1678530412,357
1220672,27482.6360827169,360
1220396,27500.7560570039,363
1220143,27527.7617971673,368
1219878,27558.0044147593,373
