Area,Perimeter,Euler
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310707,4400.28078521568,-10
1310534,4704.78407298108,-55
1309827,5473.07140761904,-89
1307948,7031.03562517627,-160
1304758,8749.8840947331,-127
1300816,10240.169317217,-93
1296561,11247.5677791474,-7
1292619,11575.01786816,-9
1289339,11866.7737923634,-9
1286591,12010.4052096534,-43
1284418,12353.9810643582,-58
1282564,12536.0084785601,-42
1280940,12808.3104416262,-60
1279431,13061.5559309379,-51
1277961,13393.0023706573,-85
1276587,13720.0453956847,-97
1275264,14073.9988761003,-100
1274030,14357.0596039774,-111
1272863,14598.9841964304,-128
1271859,14830.6427962303,-132
1270894,15056.0182107231,-147
1269933,15368.0665058341,-149
1269040,15592.3937878017,-169
1268116,15860.5387222547,-195
1267223,16107.3499249553,-211
1266406,16259.9595879748,-217
1265695,16408.9348861828,-215
1264938,16634.4287054138,-210
1264216,16843.9055870886,-228
1263561,17010.0248918702,-245
1262929,17194.1226462373,-257
1262326,17376.9980468121,-259
1261715,17606.3235720851,-299
1261075,17857.9655685044,-298
1260474,18092.0592992867,-301
1259901,18310.0081111721,-318
1259298,18515.692755051,-332
1258715,18790.2556278322,-344
1258193,18969.3619105744,-340
1257629,19140.0588513153,-344
1257070,19312.2081836447,-347
1256563,19480.1052025859,-341
1256064,19646.7172795254,-351
1255574,19773.2808218122,-350
1255036,19954.3390399811,-364
1254580,20118.7133271688,-372
1254109,20323.4451232975,-384
1253617,20549.3200816286,-399
1253117,20812.6804622895,-404
1252581,21076.1919442543,-440
1252018,21321.9482427493,-453
1251475,21627.6180677781,-459
1250907,21853.8020003975,-468
1250354,22117.2576658334,-457
1249800,22319.823837022,-447
1249229,22539.8756856382,-449
1248637,22764.6793914808,-446
1248120,22955.0834511184,-446
1247594,23138.9742876527,-449
1247016,23358.7797501899,-454
1246445,23546.27225497,-444
1245882,23663.6410570921,-455
1245336,23817.8841046477,-440
1244794,23962.2028304042,-433
1244340,24077.8497348956,-416
1243877,24189.6649333449,-413
1243431,24296.8466793061,-406
1242982,24472.7324329025,-415
1242550,24607.6100324154,-408
1242137,24731.8173802119,-409
1241718,24891.3281771152,-391
1241303,24972.9402262187,-381
1240898,25086.9210496083,-389
1240507,25226.5505063477,-388
1240084,25326.9889914094,-385
1239615,25464.4922914548,-383
1239225,25568.5160964796,-374
1238816,25693.4924941567,-374
1238442,25839.19144669,-365
1238060,25979.4320803256,-372
1237659,26121.434079838,-377
1237270,26266.8077098001,-362
1236887,26429.611200661,-356
1236490,26591.0739329911,-334
1236125,26744.8569049545,-322
1235722,26843.3992711183,-311
1235333,26939.0300824247,-300
1234944,27100.0885556915,-281
1234512,27262.1855848811,-277
1234121,27399.8236379476,-242
1233730,27513.0585314198,-228
1233326,27651.9978747709,-206
1232894,27731.4837671803,-185
1232508,27810.3190144474,-184
1232122,27908.6313428151,-174
1231754,27988.1172352245,-151
1231344,28070.7447202876,-148
1230995,28153.0074145333,-146
1230624,28213.7063392306,-133
1230246,28355.1366300929,-119
1229918,28418.0175280132,-99
1229581,28460.8986810313,-89
1229251,28511.1015752793,-67
1228913,28556.3620427509,-68
1228579,28606.946076099,-54
1228267,28650.0967351593,-44
