Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310717,4374.80637313301,-1
1310716,4377.48789019434,-2
1310714,4381.51016578634,-3
1310708,4396.81386999095,-8
1310704,4406.19917970562,-11
1310697,4422.0582442775,-15
1310687,4446.19189782951,-21
1310677,4466.39856056454,-25
1310663,4499.13212566782,-33
1310645,4533.30173407678,-39
1310629,4560.76754983241,-45
1310606,4607.46406060964,-53
1310586,4647.68681652966,-61
1310561,4697.06484436822,-72
1310539,4740.42919294182,-81
1310512,4794.38485673966,-96
1310477,4853.47351686403,-107
1310437,4932.99887751955,-127
1310389,5025.83653870674,-151
1310351,5105.13186156613,-169
1310301,5200.05621120128,-187
1310261,5271.30698287667,-200
1310208,5367.80212883862,-216
1310136,5510.11310263937,-244
1310063,5657.13646542051,-273
1309989,5786.59521428187,-300
1309909,5944.40046183726,-334
1309832,6077.88148629062,-355
1309741,6244.97675878567,-386
1309640,6430.80318246396,-425
1309537,6614.50344944819,-458
1309428,6805.36758467802,-495
1309324,7006.17238998978,-532
1309195,7238.96483048752,-575
1309059,7514.60572743771,-642
1308922,7797.00623357014,-700
1308752,8151.11758697022,-781
1308604,8442.30857420396,-834
1308425,8815.05579401227,-920
1308217,9220.44129414885,-995
1308000,9674.18938616447,-1090
1307764,10153.4513585089,-1194
1307550,10595.957490158,-1284
1307276,11145.4547982182,-1396
1306978,11759.7685913428,-1507
1306662,12381.0325631996,-1627
1306360,12978.3929193005,-1747
1305988,13706.7828205896,-1882
1305625,14423.7007237161,-2023
1305269,15141.1181706809,-2153
1304851,15979.1086006307,-2313
1304434,16778.1939132279,-2448
1304003,17613.7492121954,-2582
1303533,18553.6536387588,-2737
1303053,19480.6105556077,-2884
1302525,20515.5740848274,-3058
1301990,21559.2886269022,-3221
1301429,22611.143004936,-3368
1300813,23775.1379039904,-3531
1300179,24964.4955820696,-3703
1299552,26105.4512000237,-3863
1298906,27298.6405841449,-4009
1298212,28549.8637241848,-4163
1297458,29906.8883834092,-4321
1296706,31222.5237494501,-4452
1295936,32590.2186603908,-4603
1295113,34012.4967603084,-4730
1294242,35518.1550468868,-4882
1293313,37151.9149755131,-5048
1292440,38648.989698823,-5196
1291409,40409.6548405899,-5350
1290424,42002.8367990813,-5488
1289367,43724.6757599878,-5606
1288259,45472.8466959521,-5719
1287124,47281.7165566136,-5842
1286027,48986.5067957215,-5921
1284865,50773.0043687079,-6057
1283619,52633.0857878966,-6189
1282353,54573.7474719464,-6334
1281001,56567.5399533846,-6402
1279643,58535.6375615463,-6476
1278308,60479.5919395536,-6561
1276905,62474.6298947474,-6649
1275467,64471.0576533204,-6732
1274030,66432.5371770014,-6757
1272601,68396.0244526382,-6836
1271100,70455.7768364409,-6906
1269534,72515.3155307302,-6961
1268066,74477.7084339152,-7018
1266539,76487.1626386948,-7103
1265033,78446.7392717974,-7138
1263503,80404.2224447716,-7170
1261911,82495.7420025665,-7305
1260337,84446.5676228139,-7323
1258691,86423.1862060347,-7355
1257074,88328.1959984433,-7367
1255443,90326.4967559509,-7428
1253757,92420.2704517805,-7458
1251993,94463.5689423978,-7478
1250206,96522.8082390012,-7482
1248391,98699.1767233281,-7533
1246420,100954.157188807,-7549
1244396,103246.346798892,-7569
1242436,105497.17981236,-7616
1240448,107610.923361448,-7628
1238369,109869.728761288,-7625
1236297,112084.916654794,-7628
1234078,114428.682614224,-7639
1231907,116712.995122712,-7625
1229626,118986.207195536,-7644
1227258,121385.864405907,-7688
1224965,123674.642917297,-7734
1222598,125909.133670637,-7778
1220099,128360.167084201,-7833
1217539,130793.320137876,-7868
1214868,133362.888890825,-7954
1212087,136081.669751459,-8007
1209234,138777.913679753,-8098
1206272,141674.446521237,-8233
1203108,144717.470485099,-8381
1199636,148254.251607383,-8582
1196059,151703.653387377,-8773
1192153,155588.6832851,-9049
1187987,159758.463111765,-9298
1183410,164353.565595259,-9615
1178612,169385.49939707,-10032
1173193,174985.290095626,-10329
1167307,181174.896142938,-10774
1160987,187657.270745491,-11158
1154230,194675.951565232,-11540
1146852,202240.764834265,-11995
1138743,210536.928604292,-12528
1130069,219480.15608083,-13136
1120908,228699.868473933,-13686
1110981,238710.559040239,-14275
1100326,249697.670259406,-14895
1088783,261336.952256524,-15516
1076169,274318.464329103,-16169
1062175,288897.595633268,-16900
1046702,304642.276284531,-17408
1029869,322241.360736728,-18047
1011019,341683.123833937,-18293
989939,362653.897439872,-18131
966171,385888.041700081,-17689
939490,410513.207168493,-16656
909571,436262.332544668,-14998
876071,462379.177005702,-12373
838601,488896.863189315,-8819
797658,513860.480611459,-3631
753022,536130.156126356,3293
705342,553107.477743446,11801
655904,562676.588138471,21341
604694,564366.47845119,30890
553658,556886.975346118,39096
503533,542147.614401855,45777
455512,521387.346656915,50434
409785,495638.33243255,53494
366962,467274.208743283,55040
327216,437515.872727062,55776
290654,406774.082975998,55580
257392,376747.795399796,55010
226990,346607.524195283,53990
199166,316653.140840821,52340
174288,287869.801815679,50365
152058,260011.848911059,47850
132108,233501.263044985,45238
114331,208209.560274472,42241
99111,185407.957874617,39222
85505,163952.910028424,35959
73739,144518.026106972,32701
63634,127156.345589634,29648
54874,111643.418822946,26676
47188,97647.5405995851,23911
40747,85611.9358943954,21446
35200,74924.6905437475,19201
30541,65681.9867525564,17078
26292,57250.8162398386,15140
22750,50151.679169818,13492
19778,43999.6199712088,11980
17180,38555.8392959286,10620
14978,33851.6510140579,9400
13056,29808.5914408273,8398
11447,26282.1377375693,7472
10062,23295.1059192684,6702
8862,20624.8184367762,5992
7789,18239.0181488644,5359
6896,16220.960065775,4793
6136,14481.1291119221,4308
5471,12935.2249494604,3850
4887,11601.2953878652,3476
4362,10397.5705050487,3129
3904,9345.48608921877,2838
3508,8423.51106739242,2571
3177,7640.340635896,2336
2896,6974.56212648493,2136
2639,6360.47837115652,1947
2452,5920.88379436488,1812
2278,5511.05541129014,1692
2075,5037.46544735674,1557
1917,4668.22461101926,1457
1771,4318.00078019007,1346
1644,4015.48889609762,1253
1544,3777.79349706946,1183
1440,3523.08884448878,1099
1341,3284.47329427611,1025
1253,3071.79223173838,961
1175,2880.33326789519,902
1104,2706.30416495067,849
1045,2559.97091555791,803
999,2445.35579530891,766
952,2332.31147138671,732
901,2206.64496032123,692
873,2140.85250754352,672
837,2055.40875239806,648
806,1979.77091431342,623
764,1876.89729826928,592
742,1822.94163447145,575
706,1735.37172263192,549
687,1689.46061001809,534
656,1616.40900421978,513
634,1563.56406115649,495
610,1508.82299919526,478
591,1465.49811886775,468
569,1413.34328919284,454
552,1369.88365584422,439
534,1328.55017918966,427
514,1279.9575495145,411
496,1237.97342771766,401
477,1194.97386996129,390
461,1152.85499514334,375
449,1122.24758673412,365
431,1078.23259301823,351
418,1044.15826938428,339
408,1019.23921766887,330
391,978.691139177708,318
377,944.846853339885,308
367,920.387877216732,301
356,892.461985868848,292
336,848.351707377942,281
332,837.625639132604,277
325,820.425816030057,272
315,795.966839906905,265
303,769.381707089688,258
296,751.396485823744,252
286,725.136675577668,242
281,711.729090270996,237
267,678.67020259657,228
260,661.240341697896,222
0,0,0
