Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310718,4372.91025423507,-1
1310715,4380.95480541907,-4
1310712,4388.99935660308,-7
1310706,4403.51766264429,-11
1310696,4428.99207472697,-20
1310685,4453.12572827898,-23
1310665,4492.98369338175,-29
1310639,4543.47244195485,-44
1310612,4597.42810575268,-55
1310596,4630.81231599825,-62
1310563,4702.06308767364,-79
1310519,4790.74372024771,-94
1310465,4887.92897959804,-112
1310401,4992.00860115173,-128
1310345,5088.40846233866,-137
1310279,5177.41441748387,-146
1310192,5327.63518944751,-173
1310094,5487.33655590085,-204
1310012,5627.06129741528,-225
1309916,5787.54806203201,-249
1309820,5948.91550958715,-281
1309705,6137.36763379787,-299
1309578,6354.62633229488,-321
1309459,6532.86828038142,-347
1309336,6723.31180826509,-375
1309214,6899.42759965757,-408
1309098,7071.00522333688,-425
1308952,7308.83537538615,-464
1308805,7536.0347439651,-510
1308633,7813.45335507492,-557
1308470,8055.72639006236,-594
1308303,8325.46524080542,-644
1308104,8660.99654432619,-714
1307913,8959.86729192669,-758
1307694,9314.35978442683,-820
1307466,9645.8293441095,-868
1307257,9952.09399775172,-923
1307004,10371.9583356834,-1007
1306719,10849.89589778,-1099
1306446,11307.8568349376,-1177
1306156,11808.5314755266,-1276
1305852,12366.1686195458,-1389
1305555,12893.6584307482,-1489
1305235,13442.9815175412,-1586
1304853,14126.8405329932,-1703
1304468,14796.0464893829,-1827
1304083,15496.0504237319,-1965
1303684,16199.1401342055,-2087
1303198,17079.0752177061,-2267
1302714,17938.2646263872,-2431
1302226,18834.3446287847,-2603
1301694,19799.0728222885,-2766
1301149,20772.013016563,-2914
1300586,21795.8298701911,-3091
1299981,22851.1906316958,-3255
1299318,24036.526034183,-3447
1298651,25196.5381258915,-3636
1298003,26345.5382950296,-3817
1297319,27562.8844526661,-3996
1296548,28941.9397287116,-4238
1295783,30306.571983491,-4405
1294938,31839.7913706,-4606
1294039,33370.0597346055,-4783
1293071,35072.5236708669,-4952
1292159,36666.6325522233,-5127
1291174,38361.2193868874,-5282
1290111,40170.4213418006,-5429
1289063,42008.6204405501,-5609
1287907,43944.5928555828,-5793
1286802,45794.8356611451,-5953
1285642,47623.0709698493,-6049
1284394,49561.3601111262,-6172
1283126,51570.0982776321,-6289
1281896,53503.7770863841,-6375
1280611,55496.3703339931,-6478
1279245,57536.3829023335,-6545
1277821,59678.437448628,-6632
1276426,61742.1957597398,-6711
1274904,63977.952301877,-6756
1273379,66139.8323718065,-6816
1271766,68337.5808278124,-6841
1270212,70491.8927704329,-6879
1268575,72603.8326804761,-6920
1266969,74624.1409348416,-6952
1265323,76729.8140078604,-6992
1263652,78848.0697997764,-7047
1261920,80975.9409392032,-7083
1260220,83010.1957909598,-7071
1258560,84954.8825555236,-7126
1256816,86975.3187912297,-7129
1255033,89005.9652030601,-7140
1253238,90992.1297739018,-7139
1251439,93014.1463825372,-7193
1249678,94942.0539313445,-7202
1247935,96850.6355003552,-7223
1246167,98701.6433890395,-7223
1244249,100691.62331764,-7270
1242388,102617.969646723,-7265
1240370,104693.600248302,-7322
1238395,106600.834287102,-7338
1236384,108567.870219378,-7370
1234312,110611.559425697,-7409
1232159,112677.390881896,-7442
1229960,114729.347905516,-7476
1227846,116700.366645137,-7528
1225530,118974.731711863,-7593
1223226,121097.597836304,-7643
1220851,123197.490072776,-7702
1218447,125300.665426603,-7724
1215986,127473.448590967,-7813
1213454,129626.74790255,-7878
1210848,131943.310780586,-7951
1208156,134204.863090618,-8020
1205524,136488.357504377,-8105
1202712,138839.477901603,-8216
1199791,141318.821150536,-8308
1196769,143830.88161629,-8444
1193704,146480.83329287,-8578
1190325,149348.264129141,-8712
1186960,152288.447173524,-8863
1183381,155486.60163956,-9073
1179409,159103.979374988,-9275
1175269,162993.031548302,-9572
1170847,167220.496688352,-9870
1166055,171827.196346428,-10245
1160711,176989.558093133,-10601
1155144,182259.768579224,-11012
1149046,188090.4488277,-11391
1142496,194409.348979208,-11823
1135621,201136.069761835,-12242
1128023,208468.386021297,-12747
1119996,216144.945128889,-13261
1111340,224460.90733583,-13787
1102274,233112.33545316,-14186
1092528,242493.471110347,-14584
1082101,252341.341837509,-15074
1070737,263041.44502294,-15580
1058556,274725.017129661,-16156
1045226,287671.248873096,-16555
1030729,301809.875025887,-16995
1014820,317110.488325777,-17265
997074,334066.001911573,-17524
977361,352580.680110592,-17306
955609,372539.302235533,-16823
931174,393817.576392263,-15942
903703,416175.79546304,-14311
873338,439028.12806829,-12085
839549,461560.83070776,-8805
802381,482966.495596859,-4174
761988,501333.413598534,1600
719075,516158.097768871,8129
673743,525623.61454282,15450
627405,529524.927597971,22316
580413,527038.44195767,28788
533257,518605.154383612,34337
486632,505665.081810901,39301
441752,488515.453187837,43363
398500,466425.370155499,46588
357628,441671.429960522,48903
319769,414115.215923356,50125
284546,385160.532117252,50393
252487,355572.984359789,49599
223333,326111.741377009,48191
197555,297717.268565687,46151
173989,270396.476636309,43825
153297,245075.346538011,41367
134863,221501.185336926,38888
118578,199305.250578719,36123
104367,179410.944913756,33687
91616,160637.591155086,31024
80551,143916.839455333,28487
70946,128993.015965886,26157
62194,115178.032477865,23994
54832,103233.405978289,21940
48331,92485.6167710062,20103
42633,82781.9164732179,18356
37548,73864.5146562188,16692
33223,66206.5942199568,15248
29260,59000.7653712111,13815
25705,52519.731527189,12551
22590,46744.4621390215,11412
19964,41810.2785335308,10417
17715,37459.3508137655,9465
15674,33414.7272158886,8576
13907,29943.9809657028,7798
12327,26823.5075911947,7071
10889,23945.0839855584,6438
9667,21469.150673484,5869
8563,19167.9692743082,5298
7576,17060.6588499946,4754
6684,15139.983367486,4263
5926,13515.8946028995,3833
5244,12024.255078524,3433
4666,10783.6232537083,3116
4135,9624.72188273433,2819
3668,8597.46123384474,2547
3296,7779.6611183471,2319
2939,6969.12015587007,2089
2616,6239.94485641758,1887
2364,5662.65641003055,1720
2132,5119.99764764474,1562
1925,4650.8900348956,1435
1746,4238.47541953454,1315
1575,3840.61857846079,1202
1440,3525.84929804232,1112
1302,3202.80542864371,1018
1183,2923.12590781871,939
1083,2687.78670328074,871
996,2480.79399743681,809
928,2311.43781522658,754
849,2119.19345322,695
777,1944.93431247935,642
720,1808.54173316853,600
651,1637.74950765262,546
607,1526.69658740337,508
569,1430.39201099146,475
533,1341.8066631924,447
504,1267.50958363844,421
468,1181.5104681257,397
444,1123.762566532,380
418,1056.72463999863,356
397,1008.91740848687,343
377,957.413223954244,325
359,915.199064361275,314
345,880.339342563927,302
330,842.242743337974,289
309,789.857875866937,273
301,769.191137539659,266
287,735.902212069105,255
272,699.70173174109,243
252,649.538305739132,225
239,621.057054023977,218
227,589.664247451361,207
216,561.508318307349,197
201,523.641756877524,185
188,490.90819177424,174
182,475.604487569631,169
170,443.981643200887,157
164,428.677938996277,152
156,408.011200668999,145
151,396.729772056391,142
145,382.211466015179,138
140,368.803880708507,133
128,336.625675972493,121
124,325.899607727155,117
119,313.27742058388,113
112,296.077597481333,108
108,285.351529235995,104
0,0,0
