Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310718,4372.91025423507,-1
1310717,4374.80637313301,-1
1310717,4374.80637313301,-1
1310717,4374.80637313301,-1
1310716,4376.14713166367,-1
1310716,4376.14713166367,-1
1310715,4378.04325056161,-1
1310715,4378.04325056161,-1
1310715,4378.04325056161,-1
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310713,4379.93936945955,0
1310713,4379.93936945955,0
1310713,4379.93936945955,0
1310713,4379.93936945955,0
1310712,4378.59861092888,0
1310710,4382.62088652088,-1
1310709,4382.62088652088,-1
1310708,4382.62088652088,-1
1310707,4385.30240358222,-2
1310706,4387.98392064355,-3
1310705,4390.66543770488,-4
1310702,4394.45767550076,-4
1310701,4397.13919256209,-5
1310697,4404.62838337883,-7
1310696,4407.30990044016,-8
1310689,4422.38356684864,-11
1310682,4437.91730884938,-15
1310675,4449.98413562539,-17
1310670,4462.05096240139,-20
1310665,4472.22167027946,-21
1310651,4494.9750970547,-23
1310644,4510.9689146477,-25
1310640,4518.2280676683,-25
1310633,4530.29489444431,-25
1310615,4557.20534983267,-25
1310594,4591.37495824163,-30
1310578,4616.38929473205,-35
1310565,4636.96074828432,-38
1310545,4664.65660183608,-42
1310521,4703.17380840818,-49
1310493,4746.40340396068,-51
1310447,4816.17866408429,-61
1310414,4861.16962551361,-67
1310374,4913.09441739239,-76
1310332,4975.18991714924,-90
1310272,5075.8026234782,-109
1310188,5226.57875580912,-131
1310104,5373.06310650581,-153
1309981,5585.18880867627,-192
1309846,5817.25166753954,-231
1309643,6164.81032959021,-276
1309470,6424.89436457638,-297
1309249,6775.19036021731,-334
1308989,7159.6164960211,-367
1308686,7622.91734733813,-399
1308355,8107.13132306139,-435
1307937,8675.21825760332,-475
1307480,9267.12987140893,-507
1306999,9870.8224576655,-509
1306459,10494.1826945726,-518
1305911,11085.0394041726,-519
1305367,11655.656754472,-507
1304728,12265.3004317841,-495
1304096,12786.3587612972,-466
1303447,13300.8317028952,-441
1302824,13771.0432646985,-439
1302177,14222.5794918473,-415
1301488,14708.0389413263,-410
1300891,15077.4077590044,-395
1300256,15432.2188023952,-396
1299650,15737.8423874975,-380
1299056,16005.9247337411,-359
1298421,16291.4995290928,-349
1297874,16570.084677466,-333
1297257,16847.7660229376,-334
1296696,17061.5741544927,-339
1296072,17267.1635135966,-334
1295496,17479.726171396,-327
1294902,17716.3271979725,-328
1294285,17918.2196040555,-331
1293682,18161.6591763064,-340
1293055,18400.2121383097,-352
1292383,18657.4009667212,-349
1291779,18863.1645470923,-351
1291195,19089.0231571406,-371
1290557,19302.7523522035,-381
1289941,19551.2459842887,-397
1289242,19847.855822174,-405
1288585,20050.8984172377,-423
1287894,20339.5195204679,-443
1287209,20643.3490431277,-455
1286473,20998.9522563624,-486
1285754,21293.5475706115,-503
1285033,21640.9714796411,-532
1284265,22036.0283989152,-570
1283493,22500.4957874957,-612
1282625,23081.7275729825,-685
1281737,23700.500597328,-761
1280805,24414.9602495088,-881
1279675,25370.1221403502,-1035
1278519,26437.1060013215,-1183
1277141,27794.837122217,-1393
1275585,29471.0575965152,-1707
1273863,31453.9007435924,-2069
1271765,34053.6275677976,-2512
1269331,37260.7044630341,-3043
1266513,41210.4104829564,-3737
1263124,46072.055569848,-4614
1258816,52398.6761118058,-5712
1253770,59999.4869100921,-6983
1247493,69882.5737351037,-8699
1239975,81566.5648060851,-10478
1230777,95813.382530953,-12480
1219466,113219.844286965,-14807
1205903,133595.628917735,-17195
1189394,157581.815180315,-19454
1169441,185281.82083143,-21423
1145583,216396.488107316,-22950
1117194,250851.279152185,-23624
1084389,287150.35513988,-23336
1046483,325352.72018419,-21951
1003339,364157.066655565,-19249
954936,401527.344477969,-15020
900513,437076.489433541,-9316
841684,467738.064391149,-2378
778886,491380.168002257,6356
713006,506578.712918059,16583
645531,511146.181654963,27022
577599,504182.786519111,36624
511025,485757.252995016,44736
447785,457722.001894706,50337
388692,421786.187403734,53233
334753,380194.265227323,53259
287052,336478.622168417,50895
245418,293944.96319659,47381
209750,254106.635935389,42771
179313,217023.156423966,37769
153826,184244.497340301,33010
132781,155725.686876168,28590
115289,131248.430582071,24440
100821,110216.564530815,20746
89042,92485.4418691508,17496
79384,77582.290727874,14580
71522,65731.4316172718,12147
64875,55673.4158531725,9903
59494,47964.3982963632,8007
54909,42100.740901627,6507
50985,37594.7683878599,5288
47383,33941.0909205705,4255
44177,31333.6025945845,3530
41302,29098.9105332552,2936
38609,27562.1588377902,2571
36068,26197.3033168951,2294
33639,24998.2186582473,2107
31411,23901.1990975169,1977
29253,22887.5501468449,1852
27266,21898.3139323696,1776
25357,20941.2654992325,1724
23506,19870.4730521826,1663
21809,18942.3890663163,1585
20167,17978.9689347776,1496
18619,17165.6742904275,1423
17213,16338.9393642051,1369
15832,15584.4311773715,1342
14493,14810.478606003,1294
13193,14031.1928921556,1302
11988,13268.3774197762,1320
10819,12434.2254675488,1287
9686,11657.5818025166,1306
8660,10831.1885471482,1268
7719,10045.136452438,1247
6883,9267.64480103307,1227
6022,8515.51592865296,1253
5214,7676.88162524129,1205
4524,6874.13882786932,1132
3930,6141.23387883034,1091
3374,5379.11809644172,988
2867,4685.57156866716,903
2429,4037.6666474642,815
2052,3468.48534047056,722
1742,2968.08020592381,618
1457,2522.4950698305,553
1226,2117.70439830729,459
1015,1771.48649478728,382
862,1480.25603930744,311
734,1253.09613897459,257
639,1073.18810978623,214
552,933.23333047567,181
493,832.485871125598,159
437,757.863469000488,145
385,674.54587054909,130
342,591.97420201499,110
302,521.144037685754,94
270,467.97377205132,82
244,419.650648418383,76
220,381.363479642401,71
202,352.326867559977,64
191,335.031759682416,62
171,302.623517150275,55
157,277.053820292583,50
148,258.513238659369,46
137,238.861936291616,44
123,215.839003474145,38
115,205.017650453792,38
112,196.973099269789,35
107,190.49934441258,35
100,177.551834698163,33
95,172.974198738892,33
90,163.818926820349,32
84,151.196739677074,28
81,146.063743350532,27
74,133.441556207257,24
68,122.945525758047,23
66,119.708648329443,22
65,117.027131268108,21
62,110.878698982042,19
59,106.85642339004,19
59,106.85642339004,19
56,103.064185594166,19
53,98.7165874310221,19
50,94.6943118390204,19
49,92.0127947776859,18
48,90.1166758797488,18
47,88.2205569818118,18
0,0,0
