Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310718,4372.91025423507,-1
1310718,4372.91025423507,-1
1310717,4374.80637313301,-1
1310717,4374.80637313301,-1
1310716,4376.14713166367,-1
1310716,4376.14713166367,-1
1310716,4376.14713166367,-1
1310716,4376.14713166367,-1
1310716,4376.14713166367,-1
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310714,4378.59861092888,0
1310711,4386.64316211288,-3
1310709,4390.66543770488,-4
1310708,4393.34695476622,-5
1310708,4393.34695476622,-5
1310706,4396.25850962368,-4
1310703,4400.83614558295,-3
1310702,4403.51766264429,-4
1310698,4404.62838337883,-6
1310696,4409.2060193381,-7
1310695,4411.88753639943,-8
1310691,4419.70204978731,-10
1310689,4422.15352905252,-9
1310684,4432.09419913446,-10
1310679,4439.25806738005,-9
1310675,4447.07258076792,-9
1310674,4448.41333929859,-8
1310671,4450.8648185638,-7
1310670,4451.97553929834,-7
1310665,4459.00465452282,-8
1310658,4460.67073562463,-8
1310654,4463.12221488983,-8
1310651,4468.25521121637,-8
1310647,4472.83284717564,-9
1310646,4473.61824533904,-9
1310639,4485.12971174778,-12
1310632,4495.85577999312,-9
1310628,4501.77417448305,-11
1310622,4506.1217726462,-11
1310614,4519.06928236062,-13
1310608,4528.45459207529,-15
1310602,4534.37298656522,-17
1310598,4537.05450362656,-17
1310592,4543.52825848377,-18
1310589,4546.9951737085,-18
1310583,4556.38048342317,-19
1310579,4563.08427607651,-20
1310574,4571.91422542391,-19
1310569,4581.06949734245,-20
1310557,4593.78696926074,-21
1310542,4615.56442832256,-23
1310527,4636.46120444596,-25
1310520,4639.46804407844,-24
1310511,4651.07479526219,-28
1310491,4677.42989028328,-30
1310478,4689.03664146703,-27
1310469,4701.42879081418,-28
1310457,4708.68794383478,-28
1310445,4725.33240657006,-29
1310430,4743.41291261102,-34
1310419,4752.8935071007,-37
1310403,4771.98944910119,-38
1310390,4786.5077551424,-37
1310376,4807.72985383695,-38
1310361,4823.03355804156,-40
1310353,4829.50731289877,-39
1310340,4845.92173783791,-39
1310319,4863.90695910386,-41
1310299,4891.14273706336,-45
1310281,4900.94865412419,-44
1310263,4920.59995649194,-49
1310254,4932.53203024683,-50
1310241,4950.05717592052,-52
1310226,4975.30155020707,-56
1310205,4997.63436963616,-56
1310184,5016.73031163664,-58
1310168,5029.58253657605,-58
1310147,5046.87764445361,-59
1310127,5073.78809984197,-64
1310104,5101.71399118985,-70
1310062,5159.55717755857,-76
1310022,5225.77023768244,-92
1309988,5284.62886001068,-101
1309945,5360.36198287033,-117
1309874,5482.61739524,-137
1309798,5616.61431181452,-157
1309740,5706.50094989815,-165
1309658,5845.90036884144,-184
1309541,6036.16967545789,-207
1309414,6237.75987893305,-227
1309283,6444.53889526367,-248
1309129,6686.58189245497,-276
1308955,6962.3902389919,-303
1308740,7310.17893883871,-358
1308487,7723.4511171749,-416
1308184,8261.45330710924,-506
1307837,8792.76805267306,-575
1307408,9475.08896836393,-646
1306896,10249.034768052,-703
1306323,11170.6776956267,-821
1305710,12057.5330662158,-859
1305046,12977.8121152966,-873
1304288,13944.9945929875,-910
1303452,15013.0034665206,-967
1302477,16200.4514823409,-1069
1301477,17412.0399233938,-1193
1300324,18840.6733734303,-1371
1298946,20658.7774425026,-1649
1297407,22701.7083373808,-1969
1295595,25334.4709292972,-2419
1293330,28719.3827086351,-3000
1290573,33155.0285686699,-3837
1287051,39093.3095273678,-5012
1282407,47303.1145196606,-6672
1276319,58301.5748842444,-8872
1268440,72712.2397844912,-11627
1257789,91961.0707299784,-15031
1243892,116664.48851732,-18837
1225504,147644.801538083,-22598
1201779,185396.722603362,-26251
1171406,230316.7920775,-29120
1133675,280716.111482527,-30052
1087742,335152.99944532,-28958
1032507,392093.106704833,-24241
968961,445725.607266031,-16006
896529,493755.95812926,-4142
817095,531460.478545764,10002
732594,553205.132757595,25948
644484,559017.179662676,41583
556165,545765.837902586,54059
470735,516653.908657301,63615
390673,473403.173228776,68672
317758,420869.093931963,69426
253657,363861.503856771,66799
198412,305907.675963023,61714
152516,249715.720378388,54500
115542,198488.763887323,46302
86613,154200.762227942,37985
64537,117085.880134005,29927
48063,87393.8279815433,22891
35890,64130.6763203071,16842
27450,47290.2113248787,12245
21308,34776.9226966003,8711
17004,25957.2033591165,6147
14002,19796.287124438,4351
11972,15670.0570873013,3109
10462,12710.7075791913,2227
9334,10623.1764385861,1618
8471,9130.91896563396,1177
7836,8127.84778682529,903
7313,7418.18903671945,713
6866,6884.62972972326,580
6457,6487.69303983403,483
6090,6153.16082398996,414
5749,5881.27946827002,373
5407,5657.81652095803,337
5076,5464.5798429552,322
4762,5258.33983870904,315
4476,5098.59900400961,308
4183,4908.31334911034,310
3913,4773.22883176455,309
3669,4644.25327845873,325
3398,4471.85756005039,342
3146,4303.07985817071,357
2854,4077.41858935293,370
2604,3869.51250400495,393
2364,3639.36888400291,402
2138,3396.33357081536,403
1902,3164.06379411925,418
1674,2887.04944207276,418
1505,2672.82070317151,418
1310,2406.89721018761,411
1150,2183.60848414283,407
972,1925.82482711794,403
826,1687.84357376474,374
689,1446.30012041179,343
568,1213.68190118125,302
455,984.586413704365,251
379,841.299472190182,225
316,702.360128839142,187
256,578.073844550428,162
211,483.14949491528,142
174,397.47570197369,118
139,315.919469399116,93
113,250.547623967563,69
105,234.133199028414,66
85,184.525133393726,49
68,148.554690861838,40
58,125.991833636622,34
50,105.325095309344,27
44,93.1629837583241,26
31,68.0138942467886,17
27,57.2878260014507,13
26,54.6063089401162,12
22,45.2209992254455,9
20,41.4287614295714,9
17,36.8511254702999,8
15,32.8288498782981,7
14,30.9327309803611,7
14,30.9327309803611,7
13,28.2512139190266,6
12,26.3550950210896,6
12,26.3550950210896,6
11,24.4589761231525,6
9,22.0074968579457,7
9,22.0074968579457,7
9,22.0074968579457,7
8,19.3259797966112,6
8,19.3259797966112,6
6,15.3037042046095,5
4,9.9406700819405,3
4,9.9406700819405,3
4,9.9406700819405,3
4,9.9406700819405,3
3,7.25915302060602,2
3,7.25915302060602,2
3,7.25915302060602,2
3,7.25915302060602,2
2,4.57763595927153,1
2,4.57763595927153,1
2,4.57763595927153,1
2,4.57763595927153,1
2,4.57763595927153,1
2,4.57763595927153,1
0,0,0
