Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310718,4372.91025423507,-1
1310718,4372.91025423507,-1
1310717,4375.5917712964,-2
1310715,4380.95480541907,-4
1310711,4389.55471697035,-5
1310706,4399.26534925616,-6
1310700,4404.95370594997,-5
1310694,4416.00509676645,-7
1310690,4423.03421199093,-8
1310683,4434.54567839966,-10
1310673,4447.39790333907,-9
1310664,4455.76777709421,-10
1310655,4464.92304901275,-9
1310645,4472.73756240063,-10
1310630,4481.66279652305,-10
1310622,4491.37342880886,-12
1310613,4498.63258182946,-12
1310606,4505.89173485007,-12
1310590,4526.88379574849,-15
1310577,4530.81078656548,-14
1310565,4540.52141885129,-13
1310557,4549.44665297371,-14
1310540,4559.15728525952,-15
1310533,4565.30571754559,-16
1310526,4569.65331570873,-15
1310517,4574.55627423914,-15
1310511,4577.23779130048,-15
1310507,4576.12707056594,-14
1310496,4583.8462991788,-15
1310487,4592.44621073007,-17
1310475,4609.18595824036,-19
1310466,4621.25278501637,-21
1310450,4632.07413803672,-24
1310441,4639.8886514246,-26
1310430,4656.53311415987,-31
1310405,4690.14736220157,-36
1310387,4702.53951154872,-34
1310370,4707.90254567139,-37
1310356,4726.4431273046,-41
1310336,4755.47973938702,-45
1310315,4778.13788138725,-46
1310298,4805.27837457174,-49
1310275,4832.83947510238,-54
1310252,4861.41601159255,-59
1310237,4883.97886881777,-62
1310218,4908.99320530819,-64
1310193,4951.34211792227,-70
1310163,4982.46541845266,-76
1310135,5027.03577253583,-83
1310098,5090.01195523109,-92
1310063,5128.43387702818,-97
1310033,5165.05496470235,-98
1309991,5214.75831511206,-105
1309942,5288.26999650263,-117
1309897,5353.60237368808,-123
1309848,5424.2977849962,-131
1309781,5514.47027740487,-141
1309710,5608.97401969386,-149
1309633,5739.35291973973,-174
1309540,5896.46805390674,-200
1309422,6083.92109044074,-230
1309271,6326.80530232436,-278
1309082,6648.98483706737,-332
1308873,7006.96059307506,-373
1308627,7405.84921839115,-420
1308336,7892.59360987181,-449
1308013,8401.84504204878,-467
1307635,8928.13842434389,-474
1307285,9390.55182104205,-484
1306871,9913.64779415465,-479
1306450,10376.0775391356,-465
1306058,10770.8418324042,-458
1305632,11225.0037600855,-470
1305184,11641.4896958871,-487
1304753,12062.346349815,-495
1304259,12551.4632840687,-530
1303808,12957.1673350959,-547
1303333,13405.6014378373,-580
1302790,13916.5352993989,-615
1302202,14473.9914504705,-653
1301651,14984.7742107282,-676
1301090,15471.5744187377,-670
1300453,16053.8148685036,-681
1299783,16630.6922841469,-686
1299164,17069.9316467236,-655
1298521,17533.9158397486,-659
1297853,18060.422911557,-665
1297224,18445.3418195187,-665
1296508,18922.5824965464,-651
1295805,19345.5421872051,-653
1295113,19773.9043802326,-655
1294439,20165.5107325648,-658
1293752,20593.7218242883,-668
1292992,21022.7741307042,-663
1292212,21440.7750463036,-663
1291459,21813.0159505931,-664
1290650,22261.2989520306,-681
1289838,22672.5402584477,-684
1289046,23062.9242569875,-685
1288180,23475.387917197,-694
1287366,23880.6087726688,-714
1286581,24266.296730511,-737
1285772,24681.6161290491,-773
1284881,25188.5277150187,-794
1284049,25616.4298324539,-822
1283175,26127.9748709117,-859
1282216,26729.6760534953,-914
1281256,27368.981063147,-972
1280219,28168.8286539443,-1066
1279054,29064.7902516035,-1157
1277822,30123.5322201603,-1285
1276523,31326.1396105618,-1414
1275033,32741.1980257049,-1628
1273390,34440.5462941979,-1897
1271470,36610.366053934,-2238
1269207,39421.1405561407,-2729
1266677,42631.5496135809,-3267
1263788,46482.1116670455,-3954
1260254,51532.2646946768,-4877
1255987,57752.1799145485,-5978
1250919,65473.343234626,-7335
1244877,74826.1172066724,-8888
1237692,86020.6361291853,-10708
1228911,99788.2967430861,-12844
1218429,116058.308352292,-15127
1205759,135317.303715225,-17415
1190562,157834.376647331,-19785
1172426,183661.088311507,-21924
1150679,213441.153903778,-23950
1125299,246171.84672111,-25431
1096024,281165.243199293,-25972
1062554,317744.638614516,-25388
1024076,355585.171914977,-23417
980694,393482.428104469,-19730
932575,429068.528366301,-14517
879727,460897.808038757,-7666
822550,486712.097180693,787
762380,504905.986810186,10265
700011,514573.00014592,20091
636456,514244.477161334,29284
573820,504320.467890411,36751
511750,486017.245113967,43151
452016,460030.416604587,47862
396179,428456.243038852,50333
344327,392543.840072067,51511
297081,354388.318191831,51143
254318,314666.418785278,49300
216928,275093.513830138,46201
184991,237816.348303559,42143
157960,203311.561282275,37337
135292,172533.927908183,32544
116464,145811.43728238,27795
100698,122799.297968051,23369
87823,103925.55360733,19541
77004,88225.7714376436,16186
67979,75297.1426145372,13280
60530,65122.6415361762,10935
54285,56962.0578605742,9016
48935,50456.7787299423,7637
44165,45117.7717563628,6547
40147,40534.4953234092,5628
36660,36967.9276923671,4984
33473,33646.1403921066,4451
30621,30645.6124754045,3941
28115,28143.9910617341,3499
25899,25887.0219975047,3089
23788,23896.3643370396,2790
21914,22047.9781821292,2496
20278,20528.5706393902,2290
18842,19212.9978615587,2099
17406,17796.4312382982,1900
16190,16664.2728731259,1732
15033,15604.1901460385,1616
13957,14630.9477491561,1482
12973,13818.5010911788,1412
11993,12914.7317518122,1334
11123,12159.8424258785,1258
10296,11419.6946721017,1155
9590,10825.6963698482,1123
8880,10213.6897263654,1083
8237,9635.90850782044,1055
7623,9050.86813625491,1003
7031,8450.10345313862,957
6474,7883.66625141569,918
5980,7378.62766438076,853
5504,6891.50213380004,817
5034,6354.82435411355,754
4616,5950.01733430752,712
4237,5577.06319666636,672
3890,5208.1313346172,637
3545,4827.74382268823,587
3275,4544.77160790571,556
2970,4228.91472671597,529
2703,3922.86376258706,504
2456,3623.80244543654,481
2220,3343.41646294033,448
2054,3159.81148073112,430
1856,2886.18510741717,385
1683,2660.31014908607,362
1508,2470.90517712521,373
1336,2261.34935895825,363
1196,2063.26553895392,342
1091,1920.533957807,327
979,1748.99580237379,307
869,1586.61291885913,288
774,1437.31229807999,273
707,1329.57519175154,265
638,1213.8888190141,248
563,1077.40095492827,223
513,982.992497414289,201
462,887.933394758028,180
428,824.957212062766,170
379,737.061977652096,154
326,641.256945078536,139
289,573.01301303562,123
259,517.391268135979,111
234,473.5110274412,102
220,446.140496460586,96
196,404.251659438759,88
184,379.562645519479,82
160,333.556248130636,75
148,307.526475680689,68
138,287.549850741793,66
121,249.45325151584,55
114,233.038826576691,51
105,216.85443943367,48
95,196.877814494774,45
91,189.063301106899,43
84,173.204236535019,39
76,151.752100044343,31
67,136.678433635862,29
65,132.10079767659,28
65,132.10079767659,28
61,124.841644655984,27
60,122.945525758047,27
58,118.923250166045,26
0,0,0
