Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310717,4375.5917712964,-2
1310717,4375.5917712964,-2
1310713,4385.53244137834,-5
1310709,4396.25850962368,-9
1310695,4433.24438811509,-22
1310677,4474.57786476965,-32
1310657,4527.0974852618,-50
1310620,4612.67599342838,-72
1310562,4746.94241604513,-109
1310489,4904.78713184663,-149
1310414,5066.65412324012,-195
1310295,5330.64880076045,-258
1310187,5556.37265778762,-318
1310039,5880.10664057462,-394
1309865,6234.86863911698,-469
1309683,6625.27575762009,-556
1309496,7000.89506403977,-634
1309256,7490.70888336229,-734
1309037,7919.36370239528,-808
1308750,8499.19891282254,-917
1308461,9061.83430014724,-1011
1308138,9660.0358709405,-1112
1307814,10275.4767330824,-1215
1307483,10889.3467988975,-1317
1307135,11548.5957369224,-1435
1306744,12274.8036649886,-1543
1306358,13007.5806326869,-1675
1305933,13762.476730301,-1778
1305534,14485.3688444463,-1909
1305157,15130.5133120957,-2008
1304724,15868.3048713823,-2113
1304326,16542.3743180563,-2201
1303874,17302.1175576719,-2293
1303402,18171.7240603101,-2436
1302907,18982.1398463683,-2524
1302458,19733.7990665538,-2612
1302000,20492.6548515506,-2703
1301460,21358.5412812045,-2796
1300954,22175.0333347372,-2905
1300414,23033.8184843549,-2995
1299849,23976.414004582,-3112
1299269,24945.7525306107,-3226
1298688,25838.1288083068,-3318
1298066,26825.636353471,-3436
1297424,27819.4270839424,-3521
1296770,28867.5777372749,-3633
1296068,29931.0647913777,-3735
1295383,30908.3063438888,-3807
1294694,31908.3639113845,-3888
1293975,32955.4596605114,-3975
1293204,34044.1352723718,-4066
1292477,35088.9537635007,-4145
1291752,36086.4183270297,-4220
1290988,37060.3604139028,-4290
1290187,38117.3573648655,-4380
1289421,39065.1743945137,-4446
1288618,40104.6625480856,-4539
1287811,41183.4533063929,-4614
1287012,42221.1242775591,-4696
1286125,43316.5758468846,-4780
1285264,44396.9374015187,-4859
1284389,45441.7885892133,-4964
1283518,46440.1896522096,-5038
1282636,47516.6963808385,-5131
1281701,48627.7211604108,-5226
1280742,49770.789391698,-5342
1279774,50928.5664985765,-5466
1278785,52025.7399655327,-5590
1277834,53112.7985411397,-5712
1276817,54315.5666094475,-5848
1275725,55533.0599016293,-6002
1274612,56806.539729528,-6141
1273573,58012.2193526933,-6306
1272453,59303.819154879,-6472
1271297,60721.5850119687,-6685
1270146,62009.1230703163,-6871
1268908,63433.1884609959,-7054
1267593,64933.7887209814,-7245
1266294,66414.5239890858,-7482
1265010,67886.3802629943,-7671
1263598,69565.5872618836,-7906
1262182,71219.8126208481,-8160
1260728,72973.0308449662,-8431
1259162,74801.5942811635,-8672
1257644,76637.3447055697,-8901
1256029,78587.9566363038,-9164
1254430,80544.7006510412,-9438
1252770,82516.7252500199,-9685
1251106,84400.7362098497,-9903
1249306,86516.586762427,-10196
1247573,88583.9005018581,-10464
1245818,90693.4515208454,-10735
1244027,92770.3343678607,-10969
1242282,94925.1063860735,-11259
1240428,97069.5171268582,-11488
1238525,99336.2390965415,-11728
1236502,101812.000992271,-12024
1234453,104392.667375963,-12387
1232333,106961.917578021,-12702
1230215,109519.672661954,-13024
1227861,112419.061241767,-13379
1225467,115342.13017122,-13735
1223031,118326.08859492,-14130
1220524,121506.178903198,-14502
1217898,124845.089894991,-14885
1215280,128054.288980163,-15233
1212611,131389.440430726,-15597
1209743,134913.402024636,-15982
1206683,138612.066486596,-16359
1203671,142333.993495772,-16796
1200515,146217.794268022,-17204
1197201,150178.408992222,-17619
1193852,154264.06947399,-18056
1190246,158570.560430856,-18513
1186578,162861.429132628,-18920
1182776,167321.933099254,-19312
1178840,171936.83798642,-19715
1174675,176803.069124036,-20151
1170372,181781.782453527,-20616
1165954,186997.603125114,-21129
1161107,192879.774014761,-21707
1155948,199061.489417115,-22273
1150524,205456.79248983,-22791
1144780,212426.788200043,-23384
1138449,219989.099783125,-23985
1131655,228054.888733518,-24741
1124286,236968.365202785,-25449
1116292,246392.338577985,-26130
1107615,256521.235194347,-26777
1098170,267580.906890239,-27430
1088030,279271.01417819,-27954
1077145,291421.132428421,-28379
1065652,303980.902035539,-28575
1053262,316962.497492617,-28591
1040177,329883.163987202,-28547
1026554,342936.158512338,-28320
1011774,356411.708469069,-27834
996362,369705.270479844,-27084
980088,383364.674609785,-26290
962955,396701.315114809,-25241
944952,410183.063710511,-24007
925807,423389.89702414,-22756
905638,436883.259142706,-21285
884484,450083.981849209,-19474
861977,463587.611122265,-17589
838052,477296.081019586,-15517
812611,490342.693788469,-12963
786020,502860.003530503,-10056
757768,514355.310796392,-6526
727855,524465.653968349,-2633
696389,532474.204818176,2172
663828,537556.356219433,7046
630716,539059.24283277,12051
597669,536917.559848973,16447
564892,532192.180521889,20252
532339,525076.427237691,23865
500088,515702.222606032,27026
468282,504678.507809311,30279
437911,491563.066536962,33322
408622,477048.984079331,35982
380649,461060.896071134,38289
353884,443503.053296327,40106
328215,424998.618650586,41413
303973,405897.889291388,42467
281285,386248.030219869,43079
259662,366784.442461175,43558
239794,347139.763787746,43572
220779,326843.791052545,43018
203256,307474.188339097,42498
186811,288606.429608423,41806
171604,269959.859371984,40633
157474,251691.764180295,39174
144164,234218.386387997,37659
131995,217802.856337957,36030
120578,201813.43434291,34293
110376,187132.319200994,32581
100894,173078.981254037,30756
92180,159887.960765055,29087
84202,147519.708743231,27269
76928,136245.393310935,25618
70264,125656.905177801,24010
64108,115631.893646684,22411
58512,106474.083378867,20976
53496,97998.4226103944,19511
48820,89944.3086092387,18059
44643,82739.1901889227,16800
40861,76144.3565144588,15601
37397,70091.4520207462,14465
34173,64336.7676294918,13391
31196,59015.9037501626,12363
28655,54472.087794929,11468
26188,49995.2934179458,10564
23934,45874.776019303,9736
21878,42038.0883984177,8912
20063,38664.6852805667,8197
18407,35533.8410520282,7529
16904,32676.4489755364,6899
15632,30260.4523099591,6375
14339,27817.2198664224,5859
13235,25749.2582867709,5414
12176,23732.1733664731,4983
11275,21993.8246958524,4593
10364,20237.2444178869,4215
9612,18792.2687077229,3882
8898,17398.5671442955,3565
8265,16175.848375934,3286
7719,15100.5177611709,3060
7205,14110.9562241244,2859
6744,13233.0587842233,2682
6352,12460.8512304488,2529
5982,11755.9279892866,2384
5640,11124.6906507822,2281
5299,10467.748862399,2158
5022,9953.11804781657,2075
4741,9432.89416131532,1995
4489,8941.58848215821,1895
4247,8492.84540512848,1834
4034,8119.98655226234,1787
3842,7777.44925348038,1748
3683,7474.8257363301,1695
3499,7139.2222679976,1655
3339,6817.73284664297,1597
3169,6483.06587777779,1537
3029,6219.87971838414,1495
2883,5934.22598654028,1444
2735,5647.596286983,1398
2605,5399.44432575173,1357
2486,5176.72730835703,1317
2357,4920.99087153401,1270
2249,4704.5965076926,1231
2146,4497.0484414814,1184
2040,4287.27893380113,1141
1929,4075.97809804015,1106
1837,3905.55066334148,1079
1754,3749.450965134,1058
1666,3572.77981337425,1025
1560,3356.53655083676,978
1471,3175.01825707551,935
1390,3011.02510898795,895
1317,2868.15877481993,865
1248,2740.82618265264,842
1168,2578.17379309574,804
1091,2415.19608096771,764
1024,2275.10654863603,728
954,2133.67625777369,695
892,2006.20891258528,664
837,1888.35691490768,633
777,1762.88097339223,599
725,1655.16021534659,569
0,0,0
