Area,Perimeter,Euler
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310716,4377.71792799047,-2
1310688,4431.57830701329,-13
1310519,4710.93250526714,-47
1310090,5073.25585943798,-47
1309541,5418.66524483131,-49
1308883,5819.98900112979,-45
1308097,6118.32073664584,-18
1307401,6273.92089101497,-16
1306793,6316.49306974471,-34
1306268,6475.63907583078,-46
1305731,6635.1267527708,-56
1305212,6741.29306277246,-64
1304701,6915.09212792084,-85
1304222,7099.25247049733,-107
1303779,7256.73239548158,-123
1303309,7500.76679634584,-142
1302831,7755.58308198435,-178
1302372,8027.21805162534,-202
1301903,8371.4050832263,-236
1301441,8729.88038307235,-270
1300927,9120.11328030825,-327
1300441,9528.52196836012,-363
1299898,10002.0724640474,-402
1299345,10474.4564224713,-411
1298756,10962.6599772209,-424
1298136,11481.6451616469,-472
1297491,12032.0626208917,-509
1296837,12597.3631769949,-554
1296199,13175.8739771743,-593
1295539,13735.6699744533,-651
1294884,14287.3492557366,-678
1294149,14917.4431769408,-733
1293393,15573.5832188778,-791
1292573,16321.101758733,-852
1291776,17058.5843437312,-923
1291017,17748.5618998256,-982
1290219,18475.4695178824,-1073
1289419,19276.9206015722,-1168
1288573,20122.4261472239,-1254
1287748,21032.3275705938,-1350
1286910,21848.7406876342,-1450
1286025,22855.0977887199,-1542
1285120,23803.7859247041,-1632
1284199,24785.70716963,-1687
1283210,25864.5999843929,-1804
1282214,26893.1715001694,-1873
1281189,28061.5371173502,-1953
1280130,29272.879172324,-2003
1279061,30469.2755422301,-2107
1277956,31738.3423788344,-2177
1276887,32928.8829424599,-2236
1275721,34249.5887166179,-2318
1274533,35648.3606881625,-2411
1273261,37047.3953940689,-2482
1272020,38334.3290472008,-2563
1270706,39819.6554946254,-2602
1269318,41348.3000506971,-2673
1267919,42860.8391561179,-2754
1266479,44344.8180733314,-2848
1265076,45798.8633472412,-2952
1263602,47229.4814292702,-3043
1262186,48603.5249186494,-3127
1260690,50169.0437201546,-3215
1259190,51693.2453932881,-3339
1257627,53262.5891291549,-3418
1256055,54768.8055810224,-3507
1254487,56299.8226798671,-3618
1252921,57889.793685815,-3731
1251293,59598.9410996883,-3889
1249583,61354.8735374335,-4018
1247911,63148.8929978022,-4181
1246083,65047.6359531865,-4366
1244160,67115.3308317176,-4546
1242281,69067.2209327731,-4681
1240321,71222.222988782,-4871
1238390,73188.2964967051,-4987
1236384,75263.9733382109,-5125
1234244,77454.574274254,-5312
1232163,79654.1793809117,-5443
1229893,82065.9823545516,-5598
1227629,84314.0058696172,-5742
1225265,86665.7673353826,-5871
1222790,89069.9627134675,-6032
1220278,91562.0206293974,-6187
1217638,94134.898424587,-6322
1214870,96850.5703891328,-6443
1212061,99479.6647578354,-6620
1209158,102245.03330111,-6787
1206199,105005.21303153,-6961
1203205,107798.507466153,-7152
1200032,110674.041475058,-7317
1196857,113653.891914994,-7515
1193533,116570.624647533,-7703
1190166,119525.969871419,-7851
1186710,122611.122286701,-8024
1183266,125597.383893284,-8151
1179822,128617.989329544,-8257
1176199,131743.101766384,-8368
1172475,134820.488713127,-8477
1168711,138072.046287515,-8651
1164947,141221.213441415,-8764
1161029,144564.491184576,-8879
1157100,147761.29134872,-8947
