Area,Perimeter,Euler
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310720,4367.5472201124,1
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310719,4370.22873717373,0
1310718,4372.91025423507,-1
1310717,4375.5917712964,-2
1310715,4380.95480541907,-4
1310714,4382.85092431701,-4
1310710,4392.79159439895,-7
1310709,4394.91775109301,-7
1310707,4398.38466631775,-7
1310704,4405.08845897108,-9
1310697,4419.37672721617,-12
1310693,4427.97663876744,-15
1310690,4434.45039362465,-16
1310685,4445.73182223726,-18
1310683,4448.96869966586,-19
1310674,4465.38312460501,-19
1310668,4475.87915505422,-19
1310659,4496.5458933815,-25
1310654,4506.25652566731,-27
1310642,4534.1824170152,-35
1310631,4553.50839681181,-38
1310616,4587.02736007849,-46
1310606,4603.21174722151,-49
1310594,4629.24151967146,-55
1310577,4665.21196220335,-64
1310551,4716.1607863687,-77
1310523,4772.33789163561,-88
1310495,4824.16739873938,-95
1310456,4901.89192527198,-113
1310422,4957.14887935438,-116
1310391,5012.86590902904,-124
1310351,5082.68063739875,-133
1310310,5153.74083952411,-141
1310253,5244.182837975,-155
1310205,5309.0551395682,-163
1310161,5373.69740336527,-175
1310112,5464.59947740842,-192
1310054,5561.09462337036,-203
1309992,5670.53727904672,-224
1309929,5779.65461215194,-242
1309851,5907.82841901154,-262
1309770,6042.84077154559,-283
1309707,6134.29820595601,-289
1309618,6278.69586820473,-310
1309539,6398.26976351306,-322
1309448,6535.90781657953,-343
1309342,6693.71306413493,-362
1309231,6850.40759095579,-380
1309104,7049.77635296186,-416
1308979,7254.60343386563,-451
1308842,7466.55491476889,-480
1308711,7675.95963163192,-511
1308552,7946.63498184231,-554
1308349,8256.80350633823,-599
1308157,8573.29468438744,-641
1307941,8894.82357398816,-672
1307723,9244.79424705795,-694
1307440,9672.68001621036,-732
1307171,10063.1198312791,-758
1306880,10471.1242602676,-770
1306586,10873.7098386046,-784
1306268,11296.2325736343,-805
1305982,11646.2032467041,-820
1305659,12101.1736925121,-837
1305312,12528.1556587628,-857
1304947,13007.8314667729,-887
1304575,13463.2619881732,-917
1304201,13883.5632817338,-938
1303811,14332.2668905175,-956
1303437,14748.31587069,-961
1303087,15109.219529838,-991
1302667,15559.3033653984,-1007
1302283,15993.4328516118,-1039
1301885,16399.9781173314,-1058
1301505,16801.968867055,-1077
1301079,17225.3328167771,-1107
1300592,17746.9532783379,-1142
1300131,18211.4601351645,-1166
1299738,18627.0885079909,-1187
1299277,19088.1842661216,-1208
1298812,19564.2189376398,-1232
1298318,20052.0114616456,-1256
1297842,20512.702960713,-1276
1297307,21077.9178086436,-1316
1296763,21620.8161854279,-1348
1296231,22156.4948774377,-1376
1295661,22660.0348329575,-1394
1295118,23202.9563297051,-1430
1294515,23724.6720760409,-1455
1293944,24268.0141801347,-1502
1293366,24789.3487873704,-1536
1292735,25391.9306528925,-1582
1292073,26010.4273995153,-1628
1291374,26728.3934351669,-1703
1290606,27531.3200304085,-1760
1289832,28284.8917177747,-1834
1289061,28994.694797504,-1901
1288261,29755.1050305447,-1951
1287384,30617.2713872146,-2008
1286461,31512.384998501,-2079
1285514,32509.9516184854,-2194
1284560,33522.1154810033,-2305
1283501,34626.6501574355,-2458
1282452,35716.2526921609,-2574
1281260,37030.3336101578,-2736
1280047,38496.1666281991,-2926
1278706,40073.9264777475,-3164
1277257,41970.961078862,-3474
1275717,43998.7393708395,-3819
1273868,46479.0597493232,-4253
1271789,49466.3311820225,-4823
1269380,53094.8268632347,-5508
1266726,57100.1873246222,-6283
1263616,62086.9926070606,-7234
1259987,68114.5315168264,-8422
1255734,75357.4319522362,-9811
1250872,83754.7908756819,-11390
1245272,93558.8479171178,-13216
1238765,104848.445095492,-15199
1231167,118026.934234099,-17360
1222466,132883.329081311,-19560
1212591,149742.494655691,-21983
1200933,169263.850149772,-24534
1187741,190620.781846991,-26829
1172449,214555.294151779,-28943
1155503,240381.464480197,-30801
1136292,268128.996437754,-32128
1115054,297386.034736214,-32762
1090941,328743.26863559,-32833
1064067,361597.556943235,-32030
1034689,394568.133223911,-30086
1002101,428162.17856963,-27062
966235,461385.622005439,-22888
926862,493400.262897386,-17415
884055,522891.571471569,-10545
837905,549132.63333825,-2575
788607,571044.437277929,6586
736187,586349.378541528,16864
681940,594814.294769138,27520
626241,594493.542381687,37815
570217,585285.110935948,46892
513777,568087.968387966,55087
458669,542863.694940277,61127
405929,512009.582712748,65251
356032,475461.719504465,67418
309710,435299.409268816,67883
267244,393294.398911277,66558
229373,350985.699393944,63567
195666,309181.101964178,59366
166445,269544.874707482,54365
141491,233124.001739924,48803
120218,199953.520971327,43074
102088,170418.055878727,37579
87015,144874.237492841,32421
74606,123421.111690431,27832
64195,104852.002565575,23671
55479,89337.3905645807,20192
48393,76624.2100292462,17195
42339,65709.7748866216,14562
37489,57108.4627935302,12445
33364,49879.7948098365,10649
29774,43621.3133385443,9123
26765,38447.682544751,7860
24166,34075.4605614795,6794
21878,30292.8334657694,5874
19933,27157.7532721256,5111
18225,24512.6774673543,4482
16691,22132.5491878534,3916
15283,20044.2625407286,3426
14041,18266.6112653725,3026
12966,16751.4002194927,2672
11972,15475.9317928429,2369
11065,14401.402924526,2123
10163,13358.2110462528,1928
9424,12470.2381832487,1757
8719,11686.3122452326,1665
8046,10985.6807857046,1570
7425,10235.727114867,1451
6841,9553.17616138005,1350
6300,8888.28510658786,1265
5804,8341.97563110775,1220
5314,7722.47979680822,1152
4875,7157.16966410264,1098
4487,6626.5055636811,1037
4096,6093.6758383194,966
3752,5636.1586284712,906
3433,5162.22699368384,831
3156,4770.04216102109,777
2928,4421.10327219364,705
2706,4064.1593004283,635
2497,3754.29297854023,571
2314,3490.37723751209,517
2159,3269.36576946531,476
2023,3064.2133659904,439
1891,2885.32077276157,409
1775,2741.01839528787,383
1666,2606.7356243883,378
1564,2469.04175479291,358
1481,2363.39133691242,335
1400,2275.86089331899,328
1314,2166.45770588873,320
1239,2050.59711188408,294
1175,1958.48903233138,283
1108,1873.54482102427,281
1042,1791.37741155351,280
983,1701.49077346989,268
935,1643.0922267339,267
885,1580.11604403864,265
836,1519.95613142582,263
787,1446.06331093519,257
738,1369.21946734101,245
703,1310.26556023775,236
649,1220.05359958298,228
607,1160.86965468359,224
569,1111.85641766227,221
538,1062.84318064095,216
499,987.934924190801,207
461,912.297086106166,188
420,835.127919940834,173
382,770.390371368748,168
359,733.443961123434,167
326,671.023138795442,155
303,629.039016998601,149
278,580.121064752296,138
257,543.499977078123,133
225,477.477486504286,117
207,445.434034789386,113
191,409.463592257498,103
178,383.893895399806,99
164,353.056449194459,90
154,329.478156009718,82
142,306.820014009488,78
128,277.783401927064,72
121,267.287371477854,72
112,250.41287094645,68
97,220.035500333358,60
0,0,0
